address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
"Gieselerstr. 4, 10713 Berlin",86499518,,BE-15604,52.488566,13.318332,Comenius-Schule,04S07,8649950,Berufsschule mit sonderpäd. Aufgaben,Berufsschule,BE
"Gieselerstr. 4, 10713 Berlin",86499518,,BE-15605,52.488566,13.318332,Comenius-Schule,04S07,8649950,Grundschule,Grundschule,BE
"Elsenstr. 13 A, 12623 Berlin",9789107-8,true,BE-15606,52.495062,13.610426,Freie Schule am Elsengrund (Integrierte Sekundarschule),10P12,9789107-7,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Prinzregentenstr. 32, 10715 Berlin",85758550,false,BE-15607,52.483638,13.332929,Leopold-Ullstein-Schule (OSZ Wirtschaft),04B06,85758532,Fachoberschule,Fachoberschule,BE
"Prinzregentenstr. 32, 10715 Berlin",85758550,false,BE-15608,52.483638,13.332929,Leopold-Ullstein-Schule (OSZ Wirtschaft),04B06,85758532,Berufsschule,Berufsschule,BE
"Prinzregentenstr. 32, 10715 Berlin",85758550,false,BE-15609,52.483638,13.332929,Leopold-Ullstein-Schule (OSZ Wirtschaft),04B06,85758532,Berufsfachschule,Berufsfachschule,BE
"Schillerstr. , undefined Berlin",864970-51,false,BE-15610,52.409374,13.397379,OSZ Körperpflege,04B07,864970-0,Berufsfachschule,Berufsfachschule,BE
"Schillerstr. , undefined Berlin",864970-51,false,BE-15611,52.409374,13.397379,OSZ Körperpflege,04B07,864970-0,Berufsschule,Berufsschule,BE
"Schillerstr. , undefined Berlin",864970-51,false,BE-15612,52.409374,13.397379,OSZ Körperpflege,04B07,864970-0,Fachoberschule,Fachoberschule,BE
"Kastanienallee 13, 14050 Berlin",9029280-78,,BE-15613,52.520168,13.269363,2. Schulpraktisches Seminar Charlottenburg-Wilmersdorf,04A02,9029280-77,Schulpraktisches Seminar,Schulpraktisches Seminar,BE
"Kastanienallee 13, 14050 Berlin",9029280-79,,BE-15614,52.520168,13.269363,3. Schulpraktisches Seminar Charlottenburg-Wilmersdorf,04A03,9029280-70,Schulpraktisches Seminar,Schulpraktisches Seminar,BE
"Wasgenstr. 50, 14129 Berlin",80491348,true,BE-15615,52.431555,13.212668,Johannes-Tews-Grundschule,06G03,8032072,Grundschule,Grundschule,BE
"Dreilindenstr. 49, 14109 Berlin",80404350,false,BE-15616,52.420554,13.187812,Dreilinden-Gymnasium,06Y04,8031087,Gymnasien,Gymnasium,BE
"Beskidenstr. 3, 14129 Berlin",80404585,false,BE-15617,52.432012,13.211601,Werner-von-Siemens-Gymnasium,06Y05,8039066,Gymnasien,Gymnasium,BE
"Teltower Damm 87-93, 14167 Berlin",90299-6377,true,BE-15618,52.421197,13.275981,John-F.-Kennedy-Schule,06K01,90299-5779,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Am Hegewinkel 2 A, 14169 Berlin",90299-6766,true,BE-15619,52.454171,13.257901,Wilma-Rudolph-Schule (Integrierte Sekundarschule),06K02,90299-6464,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Hartmannsweilerweg 47, 14163 Berlin",902996167,true,BE-15620,52.443461,13.248406,Pestalozzi-Schule,06S01,902995760,"Förderschwerp.""Geistige Entwicklung""",FöS Geistige Entwicklung,BE
"Hartmannsweilerweg 47, 14163 Berlin",902996167,true,BE-15621,52.443461,13.248406,Pestalozzi-Schule,06S01,902995760,"Förderschwerp.""Lernen""",FöS Lernen,BE
"Hartmannsweilerweg 47, 14163 Berlin",902996167,true,BE-15622,52.443461,13.248406,Pestalozzi-Schule,06S01,902995760,Grundschule,Grundschule,BE
"Hartmannsweilerweg 47, 14163 Berlin",902996167,,BE-15623,52.443461,13.248406,Pestalozzi-Schule,06S01,902995760,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Hüttenweg 40, 14195 Berlin",90299-8020,true,BE-15624,52.454335,13.269589,Biesalski-Schule,06S02,90299-6474,Berufsschule mit sonderpäd. Aufgaben,Berufsschule,BE
"Hüttenweg 40, 14195 Berlin",90299-8020,true,BE-15625,52.454335,13.269589,Biesalski-Schule,06S02,90299-6474,Übrige Förderschwerpunkte,Übrige Förderschwerpunkte,BE
"Rigaer Str. 81-82, 10247 Berlin",4226208-84,false,BE-15626,52.5165456,13.4641798,Heinrich-Hertz-Gymnasium,02Y03,4226208-0,Gymnasien,Gymnasium,BE
"Hartmannsweilerweg 29, 14163 Berlin",81490-180,false,BE-15627,52.441952,13.248883,Peter-Lenné-Schule (OSZ Natur und Umwelt),06B01,81490-112,Fachschule,Fachschule,BE
"Hartmannsweilerweg 29, 14163 Berlin",81490-180,false,BE-15628,52.441952,13.248883,Peter-Lenné-Schule (OSZ Natur und Umwelt),06B01,81490-112,Berufsschule,Berufsschule,BE
"Hartmannsweilerweg 29, 14163 Berlin",81490-180,false,BE-15629,52.441952,13.248883,Peter-Lenné-Schule (OSZ Natur und Umwelt),06B01,81490-112,Fachoberschule,Fachoberschule,BE
"Hartmannsweilerweg 29, 14163 Berlin",81490-180,false,BE-15630,52.441952,13.248883,Peter-Lenné-Schule (OSZ Natur und Umwelt),06B01,81490-112,Berufsfachschule,Berufsfachschule,BE
"Hartmannsweilerweg 29, 14163 Berlin",81490-180,false,BE-15631,52.441952,13.248883,Peter-Lenné-Schule (OSZ Natur und Umwelt),06B01,81490-112,Berufsoberschule,Berufsoberschule,BE
"Goethestr. 9-11, 12207 Berlin",90299-2599,false,BE-15632,52.421122,13.306622,Volkshochschule Steglitz-Zehlendorf,06A05,	90299-2208,Volkshochschule,Volkshochschule,BE
"Auf dem Grat 3, 14195 Berlin",83009155,true,BE-15633,52.456345,13.274931,Rudolf-Steiner-Schule Berlin,06P04,8300910,Freie Waldorfschule,Waldorfschule,BE
"Claszeile 60, 14165 Berlin",845706-12,true,BE-15634,52.417991,13.258448,Emil-Molt-Schule,06P05,845706-0,Freie Waldorfschule,Waldorfschule,BE
"Podbielskiallee 78, 14195 Berlin",841814-81,false,BE-15636,52.46033,13.302197,Gymnasium Königin-Luise-Stiftung,06P06,841814-25,Gymnasien,Gymnasium,BE
"Quermatenweg 6, 14163 Berlin",81819710,false,BE-15638,52.446757,13.233797,Parzival-Schule,06P07,8181970,"Förderschwerp.""Geistige Entwicklung""",FöS Geistige Entwicklung,BE
"Rückerstr. 9, 10119 Berlin",6883323-23,true,BE-15639,52.527747,13.406694,Berlin Cosmopolitan School,01P22,6883323-24,Gymnasien,Gymnasium,BE
"Rückerstr. 9, 10119 Berlin",6883323-23,true,BE-15640,52.527747,13.406694,Berlin Cosmopolitan School,01P22,6883323-24,Grundschule,Grundschule,BE
"Pestalozzistr. 5-8, 13187 Berlin",41719267,false,BE-15641,52.569883,13.405391,INAC Theaterakademie,03E11,41719262,Künstlerische Schule,Künstlerische Schule,BE
"Illstr. 4-6, 12161 Berlin",902774336,true,BE-15642,52.468486,13.332865,Fläming-Grundschule,07G15,902777061,Grundschule,Grundschule,BE
"Rheingaustr. 7, 12161 Berlin",902774569,true,BE-15643,52.469529,13.3224,Stechlinsee-Grundschule,07G17,902777908,Grundschule,Grundschule,BE
"Hallerstr. 3, 10587 Berlin",936936-77,false,BE-15644,52.522454,13.323486,Semper Fachschulen gGmbH,04P36,936936-71,Fachschule,Fachschule,BE
"Hallerstr. 3, 10587 Berlin",936936-77,false,BE-15645,52.522454,13.323486,Semper Fachschulen gGmbH,04P36,936936-71,Berufsfachschule,Berufsfachschule,BE
"Ehrenbergstr. 11-14, 10245 Berlin",290080201,false,BE-15646,52.500129,13.457883,DEKRA Medienakademie,02E26,290080200,Sonstige Ergänzungsschule,Sonstige Ergänzungsschule,BE
"Dahlmannstr. 1 A, 10629 Berlin",34787-535,false,BE-15647,52.503512,13.303486,Berlinek Sprachenzentrum,04E43,34787-266,Sprachenschule,Sprachenschule,BE
"Barbarossaplatz 5, 10781 Berlin",902777-947,true,BE-15648,52.492308,13.349724,Grundschule am Barbarossaplatz,07G18,902777-109,Grundschule,Grundschule,BE
"Wittenauer Str. 114 , 13435 Berlin",40395426,true,BE-15649,52.607037,13.340767,Private Goethe-Schulen,12P07,40399849,Grundschule,Grundschule,BE
"Wittenauer Str. 114 , 13435 Berlin",40395426,true,BE-15650,52.607037,13.340767,Private Goethe-Schulen,12P07,40399849,Gymnasien,Gymnasium,BE
"Belziger Str. 43-51, 10823 Berlin",902774340,true,BE-15651,52.4867229,13.3524317,Gustav-Langenscheidt-Schule,07K09,902777165,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Perelsplatz 6-9, 12159 Berlin",902777-839,true,BE-15652,52.475388,13.335348,Friedrich-Bergius-Schule,07K10,902777-910,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Hohenstaufenstr. 47-48, 10779 Berlin",902778956,true,BE-15654,52.491596,13.340547,Georg-von-Giesche-Schule,07K06,902777169,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Kolonnenstr. 21, 10829 Berlin",	902777-7823,false,BE-15655,52.484933,13.364709,Robert-Blum-Gymnasium,07Y01,	902777-717,Gymnasien,Gymnasium,BE
"Mettestr. 8, 10825 Berlin",902774351,true,BE-15656,52.479766,13.338039,Rückert-Gymnasium,07Y02,902777173,Gymnasien,Gymnasium,BE
"Schwalbacher Str. 3-4, 12161 Berlin",902774365,false,BE-15657,52.470195,13.324043,Rheingau-Gymnasium,07Y03,902777920,Gymnasien,Gymnasium,BE
"Holzmannstr. 7, 12099 Berlin",9027725-58,true,BE-15658,52.464231,13.418223,Marianne-Cohn-Schule,07S04,9027725-55,"Förderschwerp.""Geistige Entwicklung""",FöS Geistige Entwicklung,BE
"Dudenstr. 35-37, 10965 Berlin",786045-15,false,BE-15659,52.4850245,13.3829534,"OSZ Lotis (Logistik, Touristik und Steuern)",07B03,786045-11,Berufliches Gymnasium,Berufliche Gymnasium,BE
"Dudenstr. 35-37, 10965 Berlin",786045-15,false,BE-15660,52.4850245,13.3829534,"OSZ Lotis (Logistik, Touristik und Steuern)",07B03,786045-11,Berufsschule,Berufsschule,BE
"Dudenstr. 35-37, 10965 Berlin",786045-15,false,BE-15661,52.4850245,13.3829534,"OSZ Lotis (Logistik, Touristik und Steuern)",07B03,786045-11,Berufsfachschule,Berufsfachschule,BE
"Dudenstr. 35-37, 10965 Berlin",786045-15,false,BE-15662,52.4850245,13.3829534,"OSZ Lotis (Logistik, Touristik und Steuern)",07B03,786045-11,Fachoberschule,Fachoberschule,BE
"Dudenstr. 35-37, 10965 Berlin",786045-15,false,BE-15663,52.4850245,13.3829534,"OSZ Lotis (Logistik, Touristik und Steuern)",07B03,786045-11,Berufsoberschule,Berufsoberschule,BE
"Hadlichstr. 2, 13187 Berlin",500191929,true,BE-15664,52.568386,13.413286,Freie Integrative Montessori Grundschule Pankow,03P21,50019130,Grundschule,Grundschule,BE
"Sachsenwaldstr. 20-21, 12157 Berlin",797429-19,true,BE-15665,52.46299,13.339829,Sachsenwald-Grundschule,06G14,797429-10,Grundschule,Grundschule,BE
"Gritznerstr. 19-23, 12163 Berlin",79742170,true,BE-15666,52.464593,13.317,Dunant-Grundschule,06G15,79742160,Grundschule,Grundschule,BE
"Rothenburgstr. 18, 12165 Berlin",902992367,true,BE-15667,52.453966,13.313147,Rothenburg-Grundschule,06G16,902992314,Grundschule,Grundschule,BE
"Hanstedter Weg 11-15, 12169 Berlin",797428638,true,BE-15668,52.452046,13.350594,Grundschule am Insulaner,06G17,79742860,Grundschule,Grundschule,BE
"Schulstr. 17-21, 12247 Berlin",766879-18,true,BE-15669,52.5496451,13.3645276,Alt-Lankwitzer Grundschule,06G20,766879-0,Grundschule,Grundschule,BE
"Seydlitzstr. 30-34, 12249 Berlin",93953413,true,BE-15670,52.425304,13.350524,Paul-Schneider-Grundschule,06G21,93951511,Grundschule,Grundschule,BE
"Hannemannstr. 69, 12347 Berlin",62008-344,true,BE-15671,52.454167,13.439236,Herman-Nohl-Schule (Grundschule),08G19,62008-330,Grundschule,Grundschule,BE
"Ostpreußendamm 63, 12207 Berlin",71097532,true,BE-15672,52.422219,13.311031,Giesensdorfer Grundschule,06G22,71097530,Grundschule,Grundschule,BE
"Moltkestr. 24-26, 12203 Berlin",844167-71,true,BE-15673,52.440796,13.315115,Kronach-Grundschule,06G23,844167-60,Grundschule,Grundschule,BE
"Kastanienstr. 6 -8, 12209 Berlin",93951941,true,BE-15674,52.425604,13.324738,Grundschule unter den Kastanien,06G24,93951940,Grundschule,Grundschule,BE
"Kommandantenstr. 83-84, 12205 Berlin",84416470,true,BE-15675,52.432843,13.295208,Clemens-Brentano-Grundschule,06G25,84416460,Grundschule,Grundschule,BE
"Tietzenweg 108, 12203 Berlin",84416958,true,BE-15676,52.438139,13.310116,Käthe-Kruse-Grundschule,06G26,84416950,Grundschule,Grundschule,BE
"Gallwitzallee 136-144, 12249 Berlin",77206599,true,BE-15677,52.432224,13.346767,Grundschule am Königsgraben,06G27,77206590,Grundschule,Grundschule,BE
"Lutherstr. 18, 12305 Berlin",705507-819,,BE-15678,52.402934,13.400469,3. Schulpraktisches Seminar Tempelhof-Schöneberg,07A04,705507-811,Schulpraktisches Seminar,Schulpraktisches Seminar,BE
"Viktoriastr. 13, 12105 Berlin",,true,BE-15679,52.449932,13.37215,Freie Schule in Berlin (Grundschule),07P05,7520771,Grundschule,Grundschule,BE
"Heesestr. 15, 12169 Berlin",93951939,true,BE-15680,52.493923,13.564288,Gymnasium Steglitz,06Y13,93951937,Gymnasien,Gymnasium,BE
"Lepsiusstr. 24-28, 12163 Berlin",797442-89,true,BE-15681,52.461908,13.317041,Kopernikus-Schule (Integrierte Sekundarschule),06K03,797442-60,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Dessauerstr. 63, 12249 Berlin",90299-2393,true,BE-15682,52.42847,13.345779,Bröndby-Schule (Integrierte Sekundarschule),06K04,90299-2010,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Wedellstr. 26, 12247 Berlin",77206589,false,BE-15683,52.435193,13.354955,Peter-Frankenfeld-Schule,06S03,77206560,"Förderschwerp.""Geistige Entwicklung""",FöS Geistige Entwicklung,BE
"Rothenburgstr. 14, 12165 Berlin",90299-2013,false,BE-15684,52.455778,13.315137,J.-A.-Zeune-Schule für Blinde und Berufsfachschule Dr. Silex,06S05,	90299-2390,Berufsfachschule,Berufsfachschule,BE
"Rothenburgstr. 14, 12165 Berlin",90299-2013,false,BE-15685,52.455778,13.315137,J.-A.-Zeune-Schule für Blinde und Berufsfachschule Dr. Silex,06S05,	90299-2390,Übrige Förderschwerpunkte,Übrige Förderschwerpunkte,BE
"Rothenburgstr. 14, 12165 Berlin",90299-2013,,BE-15686,52.455778,13.315137,J.-A.-Zeune-Schule für Blinde und Berufsfachschule Dr. Silex,06S05,	90299-2390,Berufsschule mit sonderpäd. Aufgaben,Berufsschule,BE
"Lippstädter Str. 9-11, 12207 Berlin",90172-509,false,BE-15687,52.411798,13.306027,Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),06B02,90172-501,Berufliches Gymnasium,Berufliche Gymnasium,BE
"Lippstädter Str. 9-11, 12207 Berlin",90172-509,false,BE-15688,52.411798,13.306027,Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),06B02,90172-501,Berufsschule,Berufsschule,BE
"Lippstädter Str. 9-11, 12207 Berlin",90172-509,false,BE-15689,52.411798,13.306027,Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),06B02,90172-501,Berufsfachschule,Berufsfachschule,BE
"Lippstädter Str. 9-11, 12207 Berlin",90172-509,false,BE-15690,52.411798,13.306027,Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),06B02,90172-501,Fachoberschule,Fachoberschule,BE
"Lippstädter Str. 9-11, 12207 Berlin",90172-509,false,BE-15691,52.411798,13.306027,Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung),06B02,90172-501,Berufsoberschule,Berufsoberschule,BE
"Gallwitzallee 116, 12249 Berlin",772095-27,,BE-15692,52.424689,13.347496,2. Schulpraktisches Seminar Steglitz-Zehlendorf,06A02,772095-24,Schulpraktisches Seminar,Schulpraktisches Seminar,BE
"Grunewaldstr. 44, 12165 Berlin",79000349,true,BE-15693,52.488859,13.341892,Private Kant-Schule (Grundschule),06P10,820070900,Grundschule,Grundschule,BE
"Beymestr. 6-7, 12167 Berlin",7916021,false,BE-15694,52.451548,13.329916,Evangelische Schule Steglitz (Integrierte Sekundarschule),06P12,7916001,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Felixstr. 26-58, 12099 Berlin",90277-2680,true,BE-15695,52.462985,13.394478,Paul-Simmel-Grundschule,07G19,90277-2660,Grundschule,Grundschule,BE
"Boelckestr. 58-60, 12101 Berlin",902772616,true,BE-15696,52.476473,13.377477,Tempelherren-Grundschule,07G24,902772665,Grundschule,Grundschule,BE
"Mellener Str. 38-42, 12307 Berlin",9027782-42,true,BE-15697,52.387764,13.393021,Käthe-Kollwitz-Grundschule,07G29,9027782-41,Grundschule,Grundschule,BE
"Ansbacher Str. 16, 10787 Berlin",2115686,false,BE-15698,52.503281,13.34245,GFS Steuer- und Wirtschaftsfachschule GmbH,07E21,23634949,Wirtschafts- u. Verwaltungsschule,Wirtschafts- u. Verwaltungsschule,BE
"Boelckestr. 58-60, 12101 Berlin",902772239,true,BE-15699,52.476473,13.377477,Hugo-Gaudig-Schule,07K11,902772666,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Ringstr. 103-106, 12105 Berlin",902772681,true,BE-15700,52.441861,13.379727,Johanna-Eck-Schule (Integrierte Sekundarschule),07K07,902772676,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Grimmstr. 9-11, 12305 Berlin",9027782-39,true,BE-15701,52.402934,13.400469,Theodor-Haubach-Schule,07K04,9027782-45,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Alt-Marienfelde 52, 12277 Berlin",902777455,true,BE-15702,52.413977,13.365287,Solling-Schule,07K05,902777453,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Germaniastr. 4-6, 12099 Berlin",90277-2737,true,BE-15703,52.462181,13.4036,Luise-Henriette-Gymnasium,07Y05,90277-2678,Gymnasien,Gymnasium,BE
"Pegasuseck 5, 12524 Berlin",61504611,true,BE-15704,52.406447,13.529138,Schule am Pegasuseck (Grundschule),09G11,6733032,Grundschule,Grundschule,BE
"Wilhelmstr. 88, 10117 Berlin",224899-67,false,BE-15705,52.513074,13.381732,Pflegeschule am Brandenburger Tor,01E20,224899-65,Sonstige Ergänzungsschule,Sonstige Ergänzungsschule,BE
"Wernsdorfer Str. 43, 12527 Berlin",67503220,false,BE-15706,52.372681,13.695704,Akademie Berlin Schmöckwitz,09E05,675030,Wirtschafts- u. Verwaltungsschule,Wirtschafts- u. Verwaltungsschule,BE
"Danziger Str. 50, 10435 Berlin",40301667,true,BE-15707,52.539571,13.420021,Grundschule im Hofgarten,03G45,40301657,Grundschule,Grundschule,BE
"Falkentaler Steig 10, 13467 Berlin",6883438-71,true,BE-15708,52.620364,13.302951,Elisabethstift-Schule (Gemeinschaftsschule),12P06,6883438-70,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Alexandrinenstr. 12, 10969 Berlin",505853-15,true,BE-15709,52.499965,13.401504,Otto-Wels-Grundschule,02G24,505853-11,Grundschule,Grundschule,BE
"Forster Str. 15, 10999 Berlin",,,BE-15710,52.494295,13.431977,3. Schulpraktisches Seminar Friedrichshain-Kreuzberg (unbesetzt),02A03,,Schulpraktisches Seminar,Schulpraktisches Seminar,BE
"Templiner Str. 1-3, 10119 Berlin",44358051,true,BE-15711,52.531659,13.407707,Grundschule am Teutoburger Platz,03G16,44358050,Grundschule,Grundschule,BE
"Steinmetzstr. 46-50, 10783 Berlin",902774570,true,BE-15712,52.498441,13.364462,Neumark-Grundschule,07G13,902777163,Grundschule,Grundschule,BE
"Puttkamerstr. 19, 10969 Berlin",50585915,true,BE-15713,52.505045,13.388578,Kurt-Schumacher-Grundschule,02G12,50585931,Grundschule,Grundschule,BE
"Großbeerenstr. 40, 10965 Berlin",505875-15,true,BE-15714,52.490582,13.381874,Charlotte-Salomon-Grundschule,02G13,505875-11,Grundschule,Grundschule,BE
"Friedrichstr. 13, 10969 Berlin",50585815,true,BE-15715,52.501795,13.391482,Galilei-Grundschule,02G14,50585811,Grundschule,Grundschule,BE
"Onkel-Bräsig-Str. 76-78, 12359 Berlin",609001-15,true,BE-15716,52.449174,13.445291,Fritz-Karsen-Schule (Gemeinschaftsschule),08K06,609001-0,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Fritz-Erler-Allee 86, 12351 Berlin",600908-38,true,BE-15717,52.429328,13.463472,Walter-Gropius-Schule (Gemeinschaftsschule),08K01,600908-0,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Wutzkyallee 68, 12353 Berlin",60971738,true,BE-15718,52.422412,13.472743,Hermann-von-Helmholtz-Schule,08K02,6097170,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Buschkrugallee 63, 12359 Berlin",627397955,true,BE-15719,52.457764,13.448881,Otto-Hahn-Schule,08K03,62739790,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Bildhauerweg 9, 12355 Berlin",66004200,true,BE-15720,52.419044,13.488719,Clay-Schule,08K05,660040,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Sonnenallee 188, 12059 Berlin",63225121,false,BE-15721,52.475928,13.451078,Adolf-Reichwein-Schule,08S01,63225111,"Förderschwerp.""Lernen""",FöS Lernen,BE
"Hannemannstr. 69, 12347 Berlin",62008344,true,BE-15722,52.454167,13.439236,Herman-Nohl-Schule,08S03,62008335,"Förderschwerp.""Lernen""",FöS Lernen,BE
"Zwickauer Damm 17-22, 12353 Berlin",6620906,true,BE-15723,52.423333333333,13.483888888889,Schule am Zwickauer Damm,08S04,6616079,"Förderschwerp.""Lernen""",FöS Lernen,BE
"Zwickauer Damm 17-22, 12353 Berlin",6620906,,BE-15724,52.423333333333,13.483888888889,Schule am Zwickauer Damm,08S04,6616079,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
"Hasenhegerweg 12, 12353 Berlin",66709018,true,BE-15725,52.422519,13.444729,Schule am Hasenhegerweg,08S05,6045066,"Förderschwerp.""Lernen""",FöS Lernen,BE
"Parkstr. 22, 13086 Berlin",96249460,false,BE-15726,52.553097,13.456984,Elisabeth-Schulen,03P04,96249450,Fachschule,Fachschule,BE
"Parkstr. 22, 13086 Berlin",96249460,false,BE-15727,52.553097,13.456984,Elisabeth-Schulen,03P04,96249450,Berufsfachschule,Berufsfachschule,BE
"Beuthstr. 8, 10117 Berlin",390481-40,false,BE-15728,52.510358,13.401712,GPB College gGmbH,01P39,390481-0,Berufsfachschule,Berufsfachschule,BE
"Beuthstr. 8, 10117 Berlin",390481-40,false,BE-15729,52.510358,13.401712,GPB College gGmbH,01P39,390481-0,Fachoberschule,Fachoberschule,BE
"Beuthstr. 8, 10117 Berlin",390481-40,,BE-15730,52.510358,13.401712,GPB College gGmbH,01P39,390481-0,Fachschule,Fachschule,BE
"Rheinpfalzallee 82, 10318 Berlin",50929-299,false,BE-15731,52.48912,13.537817,bbw Akademie für Betriebswirtschaftliche Weiterbildung GmbH,11P02,50929-403,Berufsschule,Berufsschule,BE
"Rheinpfalzallee 82, 10318 Berlin",50929-299,false,BE-15732,52.48912,13.537817,bbw Akademie für Betriebswirtschaftliche Weiterbildung GmbH,11P02,50929-403,Fachoberschule,Fachoberschule,BE
"Rheinpfalzallee 82, 10318 Berlin",50929-299,false,BE-15733,52.48912,13.537817,bbw Akademie für Betriebswirtschaftliche Weiterbildung GmbH,11P02,50929-403,Berufsfachschule,Berufsfachschule,BE
"Rheinpfalzallee 82, 10318 Berlin",50929-299,false,BE-15734,52.48912,13.537817,bbw Akademie für Betriebswirtschaftliche Weiterbildung GmbH,11P02,50929-403,Fachschule,Fachschule,BE
"Gieselerstr. 30 A, 10713 Berlin",8738613,false,BE-15735,52.488444,13.317943,DIE NEUE SCHULE,04E20,8730373,Sprachenschule,Sprachenschule,BE
"Lindenstr. 1, 12555 Berlin",2803609-71,true,BE-15736,52.45221,13.568713,BEST-Sabel-Oberschule,09P09,2803609-70,Gymnasien,Gymnasium,BE
"Lindenstr. 1, 12555 Berlin",2803609-71,true,BE-15737,52.45221,13.568713,BEST-Sabel-Oberschule,09P09,2803609-70,Integrierte Sekundarschule,Integrierte Sekundarschule,BE
