address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
Vogelsdorfer Str. 5-7 15569 Woltersdorf,03362 884580,false,BB-113414,52.459735,13.748884,Gesamtschule mit gymnasialer Oberstufe Woltersdorf - staatlich anerkannte Ersatzschule - ,113414,03362 884556,Gesamtschule mit GOST,,BB
Blumenstraße 13 15569 Woltersdorf,,false,BB-106562,52.450733,13.762141,Freie Schule Woltersdorf reformpädagogisch orientierte Grundschule,106562,03362 700973,Grundschule,,BB
Horning 9c 19322 Wittenberge,,false,BB-180282,53.005216,11.752205,"IBiS-Oberschule ""Maria Montessori"" Wittenberge Staatlich genehmigte Ersatzschule in Trägerschaft der IBiS GmbH ",180282, ,Oberschule,,BB
Horning 9c 19322 Wittenberge,03877 9526771,false,BB-106161,53.005216,11.752205,"IBiS-Grundschule ""Maria Montessori"" Wittenberge anerkannte Ersatzschule ",106161,03877 9526717,Grundschule,,BB
Perleberger Straße 165 19322 Wittenberge,03877 561818,false,BB-200785,52.996448,11.753849,Berufliche Schule der BBZ Berufsbildungszentrum Prignitz GmbH anerkannte Ersatzschule,200785,03877 949150,Berufliche Schule in freier Trägerschaft,,BB
Eichstraße 1 15745 Wildau,03375 216242,false,BB-121034,52.316214,13.629528,Gymnasium Villa Elisabeth - anerkannte Ersatzschule - Schule mit internation. Ausrichtung,121034,03375 216240,Gymnasium,,BB
Kirchstraße 2 15745 Wildau,03375 5295026,false,BB-106641,52.315844,13.628047,Grundschule Villa Elisabeth Pestalozzischule - genehmigte Ersatzschule -,106641,03375 5295025,Grundschule,,BB
Elsastraße 14/16 14542 Werder (Havel),03327 45863,false,BB-700058,52.396224,12.925352,Freie Waldorfschule Werder (Havel) Christian Morgenstern ,700058,03327 45838,Waldorfschule,,BB
Schulstraße 17 03253 Tröbitz,035326 939930,false,BB-106197,51.594246,13.426388,Evangelische Grundschule Tröbitz anerkannte Ersatzschule ,106197,035326 93877,Grundschule,,BB
Röddeliner Straße 36 17268 Templin,03987 2086219,false,BB-400919,53.115889,13.480119,Waldhofschule Integrative Grundschule -Eine Schule für alle-,400919,03987 2086210,Grundschule,,BB
Röddeliner Straße 1 17268 Templin,03987 200640,false,BB-113463,53.119863,13.48523,Aktive Naturschule Templin Gesamtschule mit gymn. Oberstufe - genehmigte Ersatzschule -,113463,03987 54900,Gesamtschule mit GOST,,BB
Röddeliner Straße 1 17268 Templin,03987 200640,false,BB-106379,53.119863,13.48523,Aktive Naturschule mit Montessori- Orientierung Templin Grundschule,106379,03987 54900,Grundschule,,BB
Lichterfelder Allee 45 14513 Teltow,03328 433533,false,BB-401109,52.403624,13.278453,"Hans-Christian-Andersen-Schule Schule mit dem sonderpädagogischen Förderschwerpunkt ""geistige Entwicklung""",401109,03328 433534,Schule mit dem sonderpäd. Förderschwerpunkt geistige Entwicklung,,BB
Lichterfelder Allee 45 14513 Teltow,03328 433282,false,BB-106616,52.403624,13.278453,Evangelische Ursula-Wölfel-Grundschule Teltow genehmigte Ersatzschule ,106616,03328 433272,Grundschule,,BB
Potsdamer Straße 51 14513 Teltow,03328 351519019,false,BB-330061,52.401873,13.257113,Dietrich-Bonhoeffer-Schule Berufliche Schule des Evangelischen Diakonissenhauses Berlin-Teltow,330061,03328 351519010,Berufliche Schule in freier Trägerschaft,,BB
Oderstraße 57 14513 Teltow,03328 475119,false,BB-200876,52.399,13.238361,Berufliche Schule für Hotellerie und Gastronomie des Ausbildungsverbunds Teltow e.V.,200876,03328 475120,Berufliche Schule in freier Trägerschaft,,BB
Schulstraße 1 16307 Tantow,033333 31093,false,BB-106513,53.266727,14.350019,Evangelische Salveytal-Grundschule Tantow ,106513,033333 31068,Grundschule,,BB
Prötzeler Chaussee 7 15344 Strausberg,03341 250066,false,BB-121228,52.589786,13.903927,Freie Schule Strausberg - Gymnasium anerkannte Ersatzschule ,121228,03341 311355,Gymnasium,,BB
Prötzeler Chaussee 7 15344 Strausberg,03341 250066,false,BB-106288,52.589786,13.903927,Freie Schule Strausberg Grundschule anerkannte Ersatzschule,106288,03341 311355,Grundschule,,BB
Dorfstraße 62 15859 Storkow (Mark)/OT Bugk,03362 8899911,false,BB-130904,52.25,13.93333,Oberschule Chance BugK/Grünheide genehmigte Ersatzschule ,130904,03362 8899914,Oberschule,,BB
Gartenstraße 18 03130 Spremberg,03563 594346,false,BB-106380,51.570648,14.371615,"ASF-GRUNDSCHULE ""Lausitzer Haus des Lernens"" Spremberg anerkannte Ersatzschule",106380,03563 594820,Grundschule,,BB
Platz des Friedens 5 01968 Senftenberg/OT Brieske,03573 36759912,false,BB-106598,51.506819,13.974219,Georg Heinsius von Mayenburg Grundschule genehmigte Ersatzschule,106598,03573 3675990,Grundschule,,BB
Auf dem Franzensberg 2 14548 Schwielowsee/OT Geltow,03327 599999,false,BB-113384,52.356971,12.970079,KARIBU-Oberschule Geltow anerkannte Ersatzschule ,113384,03327 599916,Oberschule,,BB
Auf dem Franzensberg 2 14548 Schwielowsee/OT Geltow,03327 599999,false,BB-401468,52.356971,12.970079,Förderschule für Erziehungshilfe  ,401468,03327 599917,Schule mit dem sonderpäd. Förderschwerpunkt emotionale und soziale Entwicklung,,BB
Schwedter Straße 4 16303 Schwedt/Oder/OT Vierraden,03332 269887,false,BB-401481,53.093812,14.294737,Ev. Schulzentrum TABALUGA Oberschule mit koop.-integr. Förderklassen ,401481,03332 269744,Oberschule mit Grundschule,,BB
Lindenallee 32 16303 Schwedt/Oder,03332 834529,false,BB-106665,53.059726,14.288067,Evangelische Grundschule Schwedt/Oder genehmigte Ersatzschule,106665,03332 834520,Grundschule,,BB
Am Pfarracker 2 12529 Schönefeld,03379 3227725,false,BB-121319,52.38833,13.50472,Evangelische Schule Schönefeld - Gymnasium - genehmigte Ersatzschule (anerkannt in der Sekundarstufe I),121319,03379 322770,Gymnasium,,BB
Frauenhainer Weg 1 04932 Röderland/OT Prösen,03533 607969,false,BB-130916,51.42566,13.48751,"Oberschule Prösen ""Aktive Entwicklungsschule"" - anerkannte Ersatzschule -",130916,03533 8225,Oberschule,,BB
Schulstraße 3 15518 Rauen,03361 373787,false,BB-106501,52.327752,14.028328,Pfarrer Bräuer Schule Evangelische Grundschule in Rauen genehmigte Ersatzschule,106501,03361 373717,Grundschule,,BB
Stauffenbergallee 6 15834 Rangsdorf,033708 44948,false,BB-180210,52.282144,13.417789,Seeoberschule Rangsdorf anerkannte Ersatzschule ,180210,033708 44947,Oberschule,,BB
Stauffenbergallee 6 15834 Rangsdorf,033708 44948,true,BB-121101,52.282144,13.417789,Freies Gymnasium Rangsdorf Internationale Ganztagsschule mit Internat am See,121101,033708 44947,Gymnasium,,BB
An der Promenade 5 16928 Pritzwalk,03395 764444,false,BB-200840,53.151323,12.17987,Private Berufsschule für Wirtschaft und Technik Prignitz in Pritzwalk Ersatzschule mit anerkannten und genehmigten Bildungsgängen der Berufsschule,200840,03395 709287,Berufliche Schule in freier Trägerschaft,,BB
Neustädter Damm 5 17291 Prenzlau,03984 831928,false,BB-130874,53.309223,13.846097,Aktive Naturschule Prenzlau Grund- und Oberschule Oberschule mit angegliedertem Grundschulteil -anerkannte Ersatzschule-,130874,03984 831928,Oberschule mit Grundschule,,BB
Alte Hauptstraße 24 14727 Premnitz,03386 21254813,false,BB-330127,52.533514,12.329209,"Berufliche Schule für Sozialwesen FS Sozialwesen, FR:Soz.päd. und Heilerz.pfl., BFS Soziales anerkannte Ersatzschule",330127,03386 2125480,Berufliche Schule in freier Trägerschaft,,BB
Hauptstraße 22 14476 Potsdam/OT Marquardt,033208 20188,false,BB-106460,52.460876,12.963584,Neue Grundschule Marquardt anerkannte Ersatzschule ,106460,033208 20187,Grundschule,,BB
Erich-Weinert-Straße 5 14478 Potsdam,0331 87000380,false,BB-700046,52.36509,13.099131,Waldorfschule Potsdam  ,700046,0331 972077,Waldorfschule,,BB
Fritz-Lang-Straße 15 14480 Potsdam,0331 9513662,false,BB-121113,52.367739,13.143599,Schiller-Gymnasium  ,121113,0331 9513661,Gymnasium,,BB
Sternstraße 68 14480 Potsdam,0331 6009305,false,BB-106306,52.364054,13.127897,Schiller Grundschule im Sternfeld anerkannte Ersatzschule ,106306,0331 6009301,Grundschule,,BB
Rudolf-Breitscheid-Straße 24 14482 Potsdam,0331 7634900,false,BB-401092,52.39258,13.089904,"Oberlinschule - Schule mit dem sonderpädagogischen Förderschwerpunkt ""körperliche und motorische Entwicklung""",401092,0331 7634891,Schule mit dem sonderpäd. Förderschwerpunkt körperliche und motorische Entwicklung,,BB
Großbeerenstr. 189 14482 Potsdam,0331 70455639,false,BB-121095,52.383222,13.12075,Neues Gymnasium Potsdam (Babelsberger Filmgymnasium) anerkannte Ersatzschule,121095,0331 70455631,Gymnasium,,BB
Flotowstraße 10 14480 Potsdam,0331 2011049,false,BB-106124,52.382314,13.136734,Neue Grundschule Potsdam anerkannte Ersatzschule ,106124,0331 20029766,Grundschule,,BB
Großbeerenstraße 189 14482 Potsdam,0331 70455639,false,BB-113440,52.383222,13.12075,Neue Gesamtschule Babelsberg der ASG - Anerkannte Ersatzschule in der Sekundarstufe I - ,113440,0331 70455631,Gesamtschule mit GOST,,BB
Großbeerenstraße 189 14482 Potsdam,0331 70455639,false,BB-200803,52.383222,13.12075,"Medienschule Babelsberg, BFS für Medien und Kommunikation mit anerkannten Bildungsgängen, FOS - einjährig, anerkannte Ersatzschule in der FR Gestaltung",200803,0331 70455651,Berufliche Schule in freier Trägerschaft,,BB
Espengrund 10 14482 Potsdam,0331 60037139,false,BB-121265,52.395952,13.114308,"Katholische Marienschule Potsdam, Gymnasium anerkannte Ersatzschule ",121265,0331 60037130,Gymnasium,,BB
Espengrund 10 14482 Potsdam,,false,BB-106586,52.395952,13.114308,Katholische Marienschule Potsdam Grundschule - anerkannte Ersatzschule -,106586,0331 60037130,Grundschule,,BB
Ravensbergweg 30 14478 Potsdam,0331 88739428,false,BB-106446,52.372681,13.079388,Internationale Grundschule Potsdam Primary School genehmigte Ersatzschule,106446,0331 8873550,Grundschule,,BB
Fritz-Lang-Straße 15 14480 Potsdam,0331 9513662,false,BB-160015,52.367739,13.143599,Gesamtschule Potsdam - Drewitzer Modellschule - genehmigte Ersatzschule -,160015,0331 9513364,Gesamtschule mit GOST,,BB
Bisamkiez 28 14478 Potsdam,0331 8714813,false,BB-106010,52.376098,13.100796,Freie Schule Potsdam des Vereins Freie Schule Potsdam e.V.,106010,0331 8714810,Grundschule,,BB
Röhrenstraße 6 14480 Potsdam,0331 73040710,false,BB-330255,52.380364,13.132014,Fachschule Sozialwesen in der Fachrichtung Sozialpädagogik des AWO-Bezirksverb. Potsdam e.V. anerkannte Ersatzschule,330255,0331 73040719,Fachschule,,BB
Hermannswerder 18 14473 Potsdam,0331 2313143,false,BB-120832,52.382015,13.032116,Evangelisches Gymnasium Hermannswerder - mit Internat - ,120832,0331 2313141,Gymnasium,,BB
Rudolf-Breitscheid-Straße 21 14482 Potsdam,0331 7309316,false,BB-106471,52.392174,13.090328,Evangelische Grundschule Potsdam-Babelsberg -anerkannte Ersatzschule- ,106471,0331 7309314,Grundschule,,BB
Große Weinmeisterstraße 49 14469 Potsdam,0331 2803666,false,BB-106045,52.415616,13.063331,Evangelische Grundschule Potsdam  ,106045,0331 2803660,Grundschule,,BB
Steinstraße 80-82-84 14480 Potsdam,0331 6694355,false,BB-200440,52.384906,13.139404,Berufliche Schule Theodor Hoppe in der Berufsbildungswerk im Oberlinhaus gGmbH ,200440,0331 6694310,Berufliche Schule in freier Trägerschaft,,BB
Hermannswerder 10 14473 Potsdam,0331 2313407,false,BB-330073,52.382362,13.031381,Berufliche Schule Potsdam der Hoffbauer gGmbH ,330073,0331 2313151,Berufliche Schule in freier Trägerschaft,,BB
Am Luftschiffhafen 1 14471 Potsdam,0331 90757777,false,BB-200864,52.374767,13.013669,Berufliche Schule für Sport und Gesundheit der Europäischen Sportakademie des Landes Brandenburg,200864,0331 90757100,Berufliche Schule in freier Trägerschaft,,BB
Zeppelinstraße 152 14471 Potsdam,0331 9672230,false,BB-330152,52.393885,13.037991,Berufliche Schule für Sozialwesen am Brandenburgischen Bildungswerk für Medizin und Soziales e.V.,330152,0331 967220,Berufliche Schule in freier Trägerschaft,,BB
Kaiser-Friedrich-Straße 32 14469 Potsdam,0331 7304071,false,BB-106732,52.404877,12.988227,"AWO Grundschule ""Marie Juchacz"" Potsdam - genehmigte Ersatzschule - ",106732,0171 8182464,Grundschule,,BB
Ravensbergweg 30 14478 Potsdam,0331 88739428,false,BB-113438,52.372681,13.079388,Alfred-Nobel-Gesamtschule Potsdam - Anerkannte Ersatzschule in der Sekundarstufe I - ,113438,0331 8873550,Gesamtschule mit GOST,,BB
Liefeldsgrund 23-25 14478 Potsdam,0331 2733039,false,BB-106320,52.35943,13.09365,Aktive Schule Potsdam Grundschule ,106320,0331 2733034,Grundschule,,BB
Großbeerenstraße 189 14482 Potsdam,0331 237357829,false,BB-330267,52.383222,13.12075,"AGUS/GADAT Berufl. Schule Potsdam FS für Sozialwesen, FR Sozialpädag. anerkannte Ersatzschule",330267,0331 23735780,Berufliche Schule in freier Trägerschaft,,BB
Rambower Weg 3 19339 Plattenburg/OT Hoppenrade,033982 61019,false,BB-400701,53.035312,12.058996,"Förderschule im Jugenddorf Prignitz Schule mit dem sonderpädagogischen Förderschwerpunkt ""geistige Entwicklung""",400701,033982 61020,Schule mit dem sonderpäd. Förderschwerpunkt geistige Entwicklung,,BB
Elbestraße 48 15370 Petershagen/Eggersdorf,033439 53897,false,BB-106082,52.530506,13.782388,Katholische Schule St. Hedwig Grundschule,106082,033439 78457,Grundschule,,BB
Eggersdorfer Straße 91-95 15370 Petershagen/Eggersdorf,033439 540031,false,BB-113402,52.528151,13.791334,Gesamtschule mit GOST Petershagen/Eggersdorf der FAW gGmbH anerkannte Ersatzschule,113402,033439 540029,Gesamtschule mit GOST,,BB
Spreestraße 2 16341 Panketal/OT Zepernick,030 94418696,false,BB-121083,52.658023,13.540071,Gymnasium Panketal Freie Stadtrandschule im Grünen anerkannte Ersatzschule,121083,030 94418124,Gymnasium,,BB
Möserstraße 21 16341 Panketal/OT Zepernick,,false,BB-106690,52.652298,13.529801,Grundschule an der Panke genehmigte Ersatzschule ,106690, ,Grundschule,,BB
Friedrichsthaler Chaussee 18 16515 Oranienburg/OT Friedrichsthal,03301 2029151,false,BB-180191,52.795518,13.27563,Adventschule Oberhavel Oberschule mit  Grundschulteil ,180191,03301 206183,Oberschule mit Grundschule,,BB
Struveweg 500 16515 Oranienburg/OT Eden,03301 205490,false,BB-106264,52.750086,13.20711,Kinderschule Oberhavel Grundschule anerkannte Ersatzschule,106264,03301 204587,Grundschule,,BB
Hildburghausener Straße 4 16515 Oranienburg,03301 538169,false,BB-401110,52.739792,13.236805,"Schule St. Johannesberg Schule mit dem sonderpädagogischen Förderschwerpunkt ""geistige Entwicklung""",401110,03301 538168,Schule mit dem sonderpäd. Förderschwerpunkt geistige Entwicklung,,BB
Liebigstraße 34 16515 Oranienburg,,false,BB-180268,52.759025,13.245636,Mosaik-Oberschule Oberhavel - genehmigte Ersatzschule ,180268, ,Oberschule,,BB
Liebigstraße 34 16515 Oranienburg,03301 8390252,false,BB-121253,52.759025,13.245636,Mosaik-Gymnasium Oberhavel - anerkannte Ersatzschule in freier Trägerschaft der Jugend- und Sozialwerk gGmbH Oranienburg Kreis Oberhavel,121253,03301 8390251,Gymnasium,,BB
Rungestraße 17 16515 Oranienburg,03301 5777703,false,BB-106057,52.757721,13.243582,Mosaik-Grundschule-Oranienburg anerkannte Ersatzschule ,106057,03301 5777702,Grundschule,,BB
Bernauer Straße 146A 16515 Oranienburg,,false,BB-330279,52.762154,13.269161,Mosaik-Fachschule für Sozialwesen - genehmigte Ersatzschule ,330279, ,Fachschule,,BB
Stiftsplatz 7 15898 Neuzelle,033652 8258255,false,BB-121174,52.090701,14.651806,"Rahn Education - Freies Gymnasium im Stift Neuzelle, Staatlich anerkannte Ersatzschule ",121174,033652 82580,Gymnasium,,BB
Stiftsplatz 7a 15898 Neuzelle,033652 8258255,false,BB-180154,52.090701,14.651806,"Rahn Education - Freie Oberschule im Stift Neuzelle, Staatlich anerkannte Ersatzschule",180154,033652 8258250,Oberschule,,BB
Frankfurter Straße 3 a 15896 Neuzelle,033652 6147,false,BB-401134,52.089592,14.648857,Integrative katholische Grundschule Neuzelle  mit vorübergehend  angegliederten Förderklassen für Schülerinnen und Schüler mit einer geistigen Behinderung - genehmigte Ersatzschule -,401134,033652 825890,Grundschule,,BB
Roddahner Dorfstraße 9 16845 Neustadt (Dosse)/OT Roddahn,033973 52898,false,BB-130898,52.830648,12.30741,Nachbarschaftsschule Freie Schule  ,130898,033973 809711,Oberschule,,BB
Roddahner Dorfstraße 9 16845 Neustadt (Dosse)/OT Roddahn,,false,BB-106021,52.830648,12.30741,Nachbarschaftsschule Freie Grundschule Roddahn des Vereins Tausendweg e.V.,106021,033973 809711,Grundschule,,BB
Wichmannstraße 9 16816 Neuruppin,,false,BB-180270,52.923855,12.805315,Montessori-Oberschule Neuruppin - genehmigte Ersatzschule - ,180270, ,Oberschule,,BB
Wichmannstraße 17 16816 Neuruppin,03391 402819,false,BB-106173,52.923573,12.806519,Montessori-Grundschule Neuruppin in freier Trägerschaft der IBiS Bildungsstätten GmbH staatlich anerkannte Ersatzschule,106173,03391 402818,Grundschule,,BB
Regattastraße 9 16816 Neuruppin,03391 503536,false,BB-106331,52.916943,12.807993,Evanglische Schule Neuruppin Grundschule anerkannte Ersatzschule,106331,03391 505784,Grundschule,,BB
Regattastraße 9 16816 Neuruppin,03391 503536,false,BB-121009,52.916943,12.807993,Evangelische Schule Neuruppin Gymnasium ,121009,03391 505784,Gymnasium,,BB
Regattastraße 9 16818 Neuruppin,03391 503536,false,BB-180208,52.916943,12.807993,Evangelische Schule Neuruppin Oberschule anerkannte Ersatzschule,180208,03391 505784,Oberschule,,BB
Artur-Becker-Straße 11 16816 Neuruppin,03391 403126,false,BB-200761,52.9148,12.796298,Berufsschule des Internationalen Bundes in Neuruppin anerkannte Ersatzschule,200761,03391 403065,Berufliche Schule in freier Trägerschaft,,BB
Alt Ruppiner Allee 40 16816 Neuruppin,03391 402709,false,BB-200633,52.949754,12.826533,AGUS/GADAT Berufliche Schule Neuruppin  ,200633,03391 402700,Berufliche Schule in freier Trägerschaft,,BB
Puschkinweg 3-5 15366 Neuenhagen bei Berlin,03342 212300,false,BB-180014,52.514588,13.71013,Oberschule Neuenhagen bei Berlin mit berufsorientierendem Profil anerkannte Ersatzschule,180014,03342 697,Oberschule,,BB
Ziegelstraße 16 15366 Neuenhagen bei Berlin,03342 253815,false,BB-200566,52.523083,13.710734,Berufliche Schule Neuenhagen Ersatzschule mit anerkannten Bildungsgängen der Berufsschule,200566,03342 253810,Berufliche Schule in freier Trägerschaft,,BB
Dorfstraße 22 03159 Neiße-Malxetal/OT Groß Kölzig,035600 23497,false,BB-106290,51.638263,14.597377,Evangelische Grundschule Groß Kölzig genehmigte Ersatzschule,106290,035600 6216,Grundschule,,BB
Alfred-Nobel-Straße 10 14641 Nauen,03321 7487850,true,BB-121060,52.596368,12.889065,Leonardo da Vinci-Campus Internationales Ganztagsgymnasium ,121060,03321 7487820,Gymnasium,,BB
Alfred-Nobel-Straße 10 14641 Nauen,03321 7487850,true,BB-106276,52.596368,12.889065,LEONARDO DA VINCI CAMPUS  Kreativitäts- und Ganztagsgrundschule Nauen - anerkannte Ersatzschule -,106276,03321 7487821,Grundschule,,BB
Alfred-Nobel-Straße 10 14641 Nauen,03321 7487850,true,BB-180117,52.596368,12.889065,Kreativitäts- u. Ganztagsgesamtschule auf dem Leonardo-da-Vinci-Campus Nauen -genehmigte Ersatzschule-,180117,03321 7487822,Gesamtschule mit GOST,,BB
Zu den Luchbergen 25 14641 Nauen,03321 455351,false,BB-200499,52.600115,12.888472,Berufliche Schule für Wirtschaft Nauen ,200499,03321 48080,Berufliche Schule in freier Trägerschaft,,BB
Langerwischer Straße 27 14552 Michendorf,033205 245852,false,BB-401122,52.312594,13.034302,"Schule am Norberthaus gGmbH Schule mit dem sonderpädagogischenFörderschwerpunkt ""geistige Entwicklung"" anerkannte Ersatzschule",401122,033205 245851,Schule mit dem sonderpäd. Förderschwerpunkt geistige Entwicklung,,BB
Alexander-von-Humboldt-Straße 43 03222 Lübbenau/Spreewald,03542 889719,false,BB-330164,51.862441,13.943653,Berufliche Schule der Arbeiterwohlfahrt Regionalverband Brandenburg Süd e.V,330164,03542 889712,Berufliche Schule in freier Trägerschaft,,BB
Berliner Straße 21 15907 Lübben,03546 226745,false,BB-106392,51.94408,13.89099,Evangelische Grundschule Lübben -anerkannte Ersatzschule- ,106392,03546 226503,Grundschule,,BB
Granseer Straße 10 16835 Lindow (Mark),033933 90240,false,BB-200670,52.977977,13.006813,"Berufliche Schule für Sport und Soziales Lindow der ESAB gGmbH, BFS anerk. Berufsabschluss Sportassistent FS Sozialw.-FR Sozialpäd. anerkannt",200670,033933 90238,Berufliche Schule in freier Trägerschaft,,BB
Hüttenstraße 1c 01979 Lauchhammer,03574 4646991,false,BB-330218,51.5031,13.79865,Berufl. Schule f. Sozialwesen der HEC Lauchhammer FS f. Sozialwesen mit den anerk. FR Heilerz.pfl. und Sozialpäd. anerk. BFS f. Soziales,330218,03574 4646990,Berufliche Schule in freier Trägerschaft,,BB
Schulstraße 03 15713 Königs Wusterhausen,033762 220088,false,BB-106630,52.342939,13.664308,Montessori Grundschule Königs Wusterhausen der FAW gGmbH genehmigte Ersatzschule,106630,033762 207462,Grundschule,,BB
Schulstraße 3 15713 Königs Wusterhausen,033762 889861,false,BB-113499,52.340581,13.669171,Gesamtschule mit gymn. Oberstufe Königs Wusterhausen der FAW gGmbH - genehmigte Ersatzschule - ,113499,033762 889860,Gesamtschule mit GOST,,BB
Am Hochwald 30 14532 Kleinmachnow,033203 70022,false,BB-700034,52.399804,13.214086,Freie Waldorfschule Kleinmachnow ,700034,033203 70021,Waldorfschule,,BB
Schwarzer Weg 7 14532 Kleinmachnow,03328 3517928,false,BB-121277,52.39456,13.234883,Evangelisches Gymnasium Kleinmachnow anerkannte Ersatzschule ,121277,03328 351790,Gymnasium,,BB
Schwarzer Weg 1 14532 Kleinmachnow,033203 879988,false,BB-106343,52.395812,13.23189,Evangelische Grundschule Kleinmachnow anerkannte Ersatzschule ,106343,033203 879980,Grundschule,,BB
Schopfheimer Allee  10 14532 Kleinmachnow,033203 803621,false,BB-105673,52.4021784,13.2198894,Berlin Brandenburg International School GmbH (BBIS)  ,105673,033203 80360,Oberschule mit Grundschule,,BB
Am Dammtor 16 14913 Jüterbog,03372 443456,false,BB-106409,51.990666,13.073508,Evangelische Grundschule Jüterbog  - anerkannte Ersatzschule ,106409,03372 443453,Grundschule,,BB
Brunoldstraße 16A 16247 Joachimsthal,033361 72813,false,BB-121198,52.973359,13.74987,Freies Joachimsthaler Gymnasium anerkannte Ersatzschule ,121198,033361 72811,Gymnasium,,BB
Berliner Straße 60 16540 Hohen Neuendorf,03303 218023,false,BB-106483,52.706642,13.275088,Mosaik-Grundschule Oberhavel anerkannte Ersatzschule ,106483,03303 218022,Grundschule,,BB
Stiftsgelände (Stifthauptmannshaus 17) 1 16909 Heiligengrabe,,false,BB-180063,53.15,12.35,"Gemeinschaftsschule im Kloster Stift zum Heiligengrabe Oberschule m. angegliederten Grundschulteil, anerkannte Ersatzschule für die Oberschule",180063,033962 129988,Oberschule mit Grundschule,,BB
Blossiner Weg 3 15754 Heidesee/OT Wolzig,033767 30948,false,BB-180142,52.273166,13.822995,Jean-Itard-Ersatzschule Integrative Oberschule  -genehmigte Ersatzschule -,180142,033767 89015,Oberschule,,BB
Große Waldstraße 19 15537 Grünheide (Mark)/OT Hangelsberg,033632 59301,false,BB-180105,52.395385,13.927335,Freie Montessori Oberschule Hangelsberg der FAW gGmbH -anerkannte Ersatzschule-,180105,033632 59923,Oberschule,,BB
Große Waldstraße 19 15537 Grünheide (Mark)/OT Hangelsberg,033632 59301,false,BB-106240,52.395385,13.927335,Freie Montessori Grundschule Hangelsberg anerkannte Ersatzschule,106240,033632 59068,Grundschule,,BB
