address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
"Beckbuschstraße 2, 40474",211/8929454,true,NRW-100766,51.264831,6.751909,Gerhard-Tersteegen-Schule Städt. Gem. Grundschule - Primarstufe -,100766,211/8994719,Grundschule,Grundschule,NRW
"Wickrather Str. 31, 40547",211/5381303,true,NRW-100778,51.243444,6.732493,Städt. Gem. Grundschule Lörick - Primarstufe -,100778,211/5207943,Grundschule,Grundschule,NRW
"Vennhauser Allee 160-162, 40627",211/2700227,true,NRW-100780,51.208039,6.858655,Städt. Gem. Grundschule - Primarstufe -,100780,211/9262037,Grundschule,Grundschule,NRW
"Südallee 100, 40593",211/8929686,true,NRW-100791,51.154575,6.882184,Städt. Gem. Grundschule - Primarstufe -,100791,211/8928400,Grundschule,Grundschule,NRW
"Sonnenstr. 10, 40227",211/8929841,true,NRW-100808,51.21278,6.792432,Städt. Gem. Grundschule - Primarstufe -,100808,211/8924780,Grundschule,Grundschule,NRW
"Konkordiastr. 26, 40219",211/9179077,true,NRW-100810,51.215602,6.769519,Städt. Gem. Grundschule - Primarstufe -,100810,211/307838,Grundschule,Grundschule,NRW
"Salierstr. 37, 40545",null/null,true,NRW-100821,51.229954,6.757779,Don-Bosco-Montessori-Schule Städt. Gem. Grundschule - Primarstufe -,100821,211/5585936,Grundschule,Grundschule,NRW
"Rolandstr. 40, 40476",211/5162163,true,NRW-100833,51.245469,6.776514,Städt. Gem. Grundschule - Primarstufe -,100833,211/4353736,Grundschule,Grundschule,NRW
"Richardstr. 14, 40231",null/null,true,NRW-100845,51.204959,6.837642,Städt. Gem. Grundschule - Primarstufe -,100845,211/9215331,Grundschule,Grundschule,NRW
"Wrangelstr. 40, 40470",211/8929435,true,NRW-100869,51.255755,6.809337,Städtische Gemeinschaftsgrundschule Wrangelstraße  -Primarstufe-,100869,211/8992880,Grundschule,Grundschule,NRW
"Neustrelitzer Straße 10, 40595",211/7090311,true,NRW-100870,51.14973,6.897774,Städtische Gemeinschaftsgrundschule - Primarstufe -,100870,211/704307,Grundschule,Grundschule,NRW
"Erich-Müller-Str. 31, 40597",211/8929665,true,NRW-100882,51.167156,6.869066,Grundschule Schloss Benrath Städtische Gemeinschaftsgrundschule - Primarstufe -,100882,211/8928360,Grundschule,Grundschule,NRW
"Max-Halbe-Str. 14, 40470",211/6416613,true,NRW-100894,51.252045,6.809161,Städt. Gem. Grundschule - Primarstufe -,100894,211/9083461,Grundschule,Grundschule,NRW
"Lützenkircher Str. 2, 40591",211/8929613,true,NRW-100900,51.186074,6.822925,Theodor-Heuss-Schule Städt. Gem. Grundschule,100900,211/8927651,Grundschule,Grundschule,NRW
"Leuthenstr. 50, 40231",211/2293103,true,NRW-100924,51.212637,6.840465,Astrid-Lindgren-Schule Städt. Gem. Grundschule - Primarstufe -,100924,211/9215324,Grundschule,Grundschule,NRW
"Lennestr. 5, 40477",211/4699754,true,NRW-100936,51.239226,6.790622,Städt. Gem. Grundschule - Primarstufe -,100936,211/4846801,Grundschule,Grundschule,NRW
"Krahnenburgstraße 15, 40472",null/null,true,NRW-100950,51.285022,6.796736,Städt. Gem. Grundschule - Primarstufe -,100950,211/4220360,Grundschule,Grundschule,NRW
"Kronprinzenstr. 107, 40217",211/8924673,true,NRW-100961,51.176685,7.074554,Städt. Gem. Grundschule,100961,211/8924667,Grundschule,Grundschule,NRW
"Jahnstr. 97, 40215",211/8924751,true,NRW-100973,51.211866,6.780555,Regenbogenschule Städtische Gemeinschaftsgrundschule - Primarstufe -,100973,211/8924743,Grundschule,Grundschule,NRW
"Im Dahlacker 15, 40223",211/8929639,true,NRW-100985,51.202725,6.768371,Sternwartschule Städt. Gem. Grundschule Im Dahlacker - Primarstufe -,100985,211/8922117,Grundschule,Grundschule,NRW
"Heyestraße 91, 40625",211/2914004,true,NRW-101000,51.227659,6.861593,Ferdinand-Heye-Schule Städtische Gemeinschaftsgrundschule - Primarstufe -,101000,211/9293607,Grundschule,Grundschule,NRW
"Schmiedestraße 10a, 40227",211/8929603,true,NRW-101011,51.210723,6.806836,Städt. Gem. Grundschule Stoffeler Straße - Primarstufe -,101011,211/8999812,Grundschule,Grundschule,NRW
"Heerdter Landstr. 186, 40549",211/5048581,true,NRW-101023,51.230855,6.705811,Heinrich-Heine-Schule Städt. Gem. Grundschule mit katholischem Teilstandort -Primarstufe-,101023,211/5628700,Grundschule,Grundschule,NRW
"Helmholtzstr. 16, 40215",211/3849348,true,NRW-101047,51.215612,6.788556,Städt. Gem. Grundschule - Primarstufe -,101047,211/373780,Grundschule,Grundschule,NRW
"Adam-Stegerwald-Str. 14, 40595",211/7052211,true,NRW-101059,51.142791,6.905192,Städt. Gem. Grundschule - Primarstufe -,101059,211/9705914,Grundschule,Grundschule,NRW
"Ricarda-Huch-Straße 1, 40595",211/9705926,true,NRW-101060,51.137898,6.898581,Willi Fährmann Schule Städt. Gem. Grundschule,101060,211/709929,Grundschule,Grundschule,NRW
"Bilsestraße 10, 47169",203/5031550,true,NRW-101072,51.514672,6.782087,Schule am Röttgersbach Städt. Gemeinschaftsgrundschule,101072,203/590987,Grundschule,Grundschule,NRW
"Wiesbadener Str. 76-78, 47138",203/425121,true,NRW-101084,51.482527,6.806241,Hans-Christian-Andersen-Schule Städtische Gemeinschaftsgrundschule - Primarstufe -,101084,203/424196,Grundschule,Grundschule,NRW
"Rolandstr. 2, 47167",203/5181249,true,NRW-101126,51.50156,6.800076,Schule am Bergmannsplatz Städt. Kath. Grundschule - Primarstufe -,101126,203/581298,Grundschule,Grundschule,NRW
"Neanderstraße 121, 47139",203/462589,true,NRW-101138,51.475544,6.739632,Fährmann-Schule Städt. Kath. Grundschule - Primarstufe -,101138,203/463628,Grundschule,Grundschule,NRW
"Nombericher Str. 74, 47137",203/442186,false,NRW-101140,51.470172,6.755426,Städt. Kath. Grundschule - Primarstufe -,101140,203/442141,Grundschule,Grundschule,NRW
"Friedenstr. 5-7, 47053",203/69854,true,NRW-101151,51.423681,6.760418,Städt. Gem. Grundschule - Primarstufe -,101151,203/60800911,Grundschule,Grundschule,NRW
"Böhmer Str. 10-14, 47249",203/791590,false,NRW-101163,51.385329,6.763684,Städt. Kath. Grundschule,101163,203/73829858,Grundschule,Grundschule,NRW
"Kampstr. 121, 47166",203/4061484,false,NRW-101205,51.499925,6.779961,Schule im Dichterviertel Städt. Gemeinschaftsgrundschule - Primarstufe -,101205,203/553015,Grundschule,Grundschule,NRW
"Jägerstr. 23a, 47166",203/2835577,true,NRW-101217,51.489885,6.765974,Abteischule Städt. Kath. Grundschule,101217,203/2835301,Grundschule,Grundschule,NRW
"Goldstr. 7/9, 47051",203/24182,true,NRW-101242,51.431222,6.761318,Städt. Kath. Grundschule - Primarstufe -,101242,203/29887758,Grundschule,Grundschule,NRW
"Henriettenstraße 25, 47169",203/4060884,false,NRW-101254,51.502042,6.752893,Städt. Kath. Grundschule - Primarstufe -,101254,203/403640,Grundschule,Grundschule,NRW
"Gartenstr. 110, 47167",203/51929812,false,NRW-101266,51.492534,6.791713,Barbaraschule Städt. Kath. Grundschule - Primarstufe -,101266,203/586476,Grundschule,Grundschule,NRW
"Eschenstr. 53, 47055",203/735661,true,NRW-101278,51.403004,6.755433,Städt. Kath. Grundschule - Primarstufe -,101278,203/7391571,Grundschule,Grundschule,NRW
"Grabenstraße 150, 47057",203/3631405,true,NRW-101291,51.423649,6.783897,Städt. Kath. Grundschule - Primarstufe -,101291,203/374712,Grundschule,Grundschule,NRW
"Am Knappert 20, 47269",203/7392317,,NRW-101321,51.351117,6.78681,,101321,203/766334,Grundschule,Grundschule,NRW
"Tonstraße 16, 47058",203/2834962,true,NRW-101333,51.436943,6.794016,Städt. Gem. Grundschule - Primarstufe -,101333,203/2834950,Grundschule,Grundschule,NRW
"Zoppenbrückstr. 43-45, 47138",203/4103685,false,NRW-101357,51.46199,6.7935,Städt. Gem. Grundschule,101357,203/428482,Grundschule,Grundschule,NRW
"Wrangelstr. 17, 47059",203/316583,true,NRW-101369,51.439935,6.746297,Städt. Gem. Grundschule,101369,203/2834197,Grundschule,Grundschule,NRW
"Wehofer Str. 45, 47169",203/5030548,true,NRW-101370,51.521632,6.774037,Schule Am Mattlerbusch Städt. Gem. Grundschule - Primarstufe -,101370,203/592717,Grundschule,Grundschule,NRW
"Warbruckstr. 217, 47169",203/598830,true,NRW-101382,51.512226,6.766813,Schule am Park Städt. Gem. Grundschule - Primarstufe -,101382,203/591691,Grundschule,Grundschule,NRW
"Heinrich-Bongers-Str. 12, 47137",203/4492759,false,NRW-101394,51.462568,6.773292,Städt. Gem. Grundschule,101394,203/442536,Grundschule,Grundschule,NRW
"St. Johann Str. 37, 47053",203/6693755,true,NRW-101400,51.416423,6.755874,Städt. Gem. Grundschule Hochfelder Markt - Primarstufe -,101400,203/64270,Grundschule,Grundschule,NRW
"Schulstr. 31-35, 47166",203/578139,false,NRW-101412,51.492393,6.750992,Grundschule Bruckhausen Städt. Gem. Grundschule,101412,203/460297,Grundschule,Grundschule,NRW
"Sandstraße 46, 47169",203/401218,true,NRW-101424,51.506469,6.755071,Städtische Gemeinschaftsgrundschule,101424,203/403688,Grundschule,Grundschule,NRW
"Max-Planck-Str. 71-73, 47167",203/512419,true,NRW-101436,51.498033,6.812687,Salzmannschule Städt. Gem. Grundschule,101436,203/581316,Grundschule,Grundschule,NRW
"Lange Kamp 17, 47139",203/4691990,false,NRW-101448,51.480326,6.735392,Städt. Gem. Grundschule - Primarstufe -,101448,203/464972,Grundschule,Grundschule,NRW
"Böhmer Str. 10-14, 47249",203/7395972,true,NRW-101473,51.385329,6.763684,Städt. Gem. Grundschule - Primarstufe -,101473,203/73829855,Grundschule,Grundschule,NRW
"Mozartstr. 30, 47057",203/372766,true,NRW-101485,51.415629,6.795394,Städt. Gem. Grundschule - Primarstufe -,101485,203/351532,Grundschule,Grundschule,NRW
"Lilienthalstr. 28, 47059",203/316479,true,NRW-101503,51.435867,6.723055,Städt. Gem. Grundschule - Primarstufe -,101503,203/310769,Grundschule,Grundschule,NRW
"Klosterstr. 18, 47051",203/24851,true,NRW-101515,51.430893,6.76554,Städt. Gem. Grundschule,101515,203/2982344,Grundschule,Grundschule,NRW
"Karolinenstr. 10, 47137",203/4176464,true,NRW-101527,51.472327,6.78478,Hundertwasser-Schule Städtische Gemeinschaftsgrundschule Schule der Primarstufe,101527,203/4176695,Grundschule,Grundschule,NRW
"Humboldtstr. 8, 47166",203/549106,true,NRW-101540,51.48882,6.777879,Städt. Gem. Grundschule - Primarstufe -,101540,203/5522192,Grundschule,Grundschule,NRW
"Fürst-Bismarck-Str. 26, 47119",203/872404,true,NRW-101552,51.455636,6.732218,Grundschule Ruhrort Städt. Gem. Grundschule - Primarstufe -,101552,203/8605928,Grundschule,Grundschule,NRW
"Brückenstr. 96-98, 47053",203/6693559,true,NRW-101564,51.42105,6.752432,Städt. Gem. Grundschule - Primarstufe -,101564,203/664018,Grundschule,Grundschule,NRW
"Hermann-Grothe-Str. 99, 47279",203/719343,true,NRW-101576,51.392577,6.812787,Städt. Gem. Grundschule - Primarstufe -,101576,203/724176,Grundschule,Grundschule,NRW
"Heisterbacher Str. 9, 47139",203/872348,true,NRW-101588,51.474481,6.698976,Grundschule Beeckerwerth Städt. Gemeinschaftsgrundschule,101588,203/870807,Grundschule,Grundschule,NRW
"Hebbelstr. 1, 47057",203/3631603,true,NRW-101606,51.423887,6.78363,Städt. Gem. Grundschule - Primarstufe -,101606,203/353468,Grundschule,Grundschule,NRW
"Habichtstr. 1, 47055",203/7391033,true,NRW-101618,51.40001,6.764095,Städt. Gem. Grundschule - Primarstufe -,101618,203/770394,Grundschule,Grundschule,NRW
"Großenbaumer Allee 34 a, 47269",203/712677,true,NRW-101620,51.367864,6.779286,Städt. Gem. Grundschule - Primarstufe -,101620,203/762050,Grundschule,Grundschule,NRW
"Kantstr. 80, 47166",203/550934,true,NRW-101631,51.500229,6.773839,Schule Kunterbunt Städt. Gem. Grundschule,101631,203/5521674,Grundschule,Grundschule,NRW
"Ottostr. 65, 47169",203/4061419,true,NRW-101643,51.514153,6.762882,Regenbogenschule Städt. Gem. Grundschule,101643,203/403661,Grundschule,Grundschule,NRW
"Gartenstr. 110, 47167",203/586156,false,NRW-101655,51.492534,6.791713,Städt. Gem. Grundschule - Primarstufe -,101655,203/580972,Grundschule,Grundschule,NRW
"Erzstr. 10, 47119",203/8788256,true,NRW-101667,51.465229,6.727457,Grundschule Laar Städt. Gem. Grundschule,101667,203/89297,Grundschule,Grundschule,NRW
"Eschenstr. 53, 47055",203/7391146,true,NRW-101679,51.403004,6.755433,Städt. Gem. Grundschule,101679,203/770095,Grundschule,Grundschule,NRW
"Brückelstraße 5, 47137",203/4176962,true,NRW-101692,51.469715,6.780526,Otfried-Preußler-Schule Städtische Gemeinschaftsgrundschule - Primarstufe -,101692,203/4176860,Grundschule,Grundschule,NRW
"Breite Straße 58, 47169",203/404903,true,NRW-101709,51.514734,6.753111,Städt. Gem. Grundschule,101709,203/403657,Grundschule,Grundschule,NRW
"Bergstr. 48, 47137",203/441547,true,NRW-101710,51.463852,6.764284,Bergschule Städt. Gem. Grundschule,101710,203/441545,Grundschule,Grundschule,NRW
"Am See 22, 47279",203/2837137,true,NRW-101722,51.390022,6.79781,Städt. Gem. Grundschule - Primarstufe -,101722,203/2837364,Grundschule,Grundschule,NRW
"Am Tollberg 50, 47249",203/702049,true,NRW-101734,51.380919,6.743504,Städtische Gemeinschaftsgrundschule Wanheim - Primarstufe -,101734,203/73829853,Grundschule,Grundschule,NRW
"Albert-Schweitzer-Str. 64, 47259",203/7579224,false,NRW-101746,51.363368,6.741432,Städt. Gem. Grundschule,101746,203/788286,Grundschule,Grundschule,NRW
"Im Haferfeld 39, 45279",201/8508132,true,NRW-101771,51.455859,7.106587,Antoniusschule Städt. Kath. Grundschule - Primarstufe -,101771,201/504828,Grundschule,Grundschule,NRW
"Kampstr. 32, 45355",201/8659016,true,NRW-101801,51.465374,6.957337,Bischof-von-Ketteler-Schule Städt. Kath. Grundschule - Primarstufe -,101801,201/676719,Grundschule,Grundschule,NRW
"Meistersingerstraße 2, 45307",201/8524072,true,NRW-101813,51.460447,7.083222,Christophorusschule Städt. Kath. Grundschule - Primarstufe -,101813,201/598141,Grundschule,Grundschule,NRW
"Kraftstr. 8-10, 45355",201/8659013,true,NRW-101837,51.476831,6.953045,Dionysiusschule Städt. Kath. Grundschule - Primarstufe -,101837,201/683661,Grundschule,Grundschule,NRW
"Laurentiusweg 2, 45276",null/null,true,NRW-101850,51.448054,7.073066,Laurentiusschule Städtische Katholische Grundschule - Primarstufe -,101850,201/512330,Grundschule,Grundschule,NRW
"Nikolausstr. 24, 45141",201/8915505,false,NRW-101886,51.482075,7.039246,Nikolausschule Städt. Kath. Grundschule,101886,201/297204,Grundschule,Grundschule,NRW
"Immelmannstr. 6-8, 45309",201/8917306,true,NRW-101898,51.480072,7.060409,Johann-Michael-Sailer-Schule Städt. Kath. Grundschule,101898,201/211630,Grundschule,Grundschule,NRW
"Bergheimer Straße 67, 45359",201/8696235,true,NRW-101904,51.470597,6.927383,Städt. Gemeinschaftsgrundschule Bedingrade/Schönebeck - Primarstufe -,101904,201/6958031,Grundschule,Grundschule,NRW
"Lindkenshofer Weg 51-53, 45279",201/8535282,true,NRW-101916,51.432397,7.109195,Astrid Lindgren-Schule Städt. Gem. Grundschule,101916,201/538570,Grundschule,Grundschule,NRW
"Severinstr. 25, 45127",201/2480273,true,NRW-101930,51.45794,7.019807,Münsterschule Städt. Kath. Grundschule - Primarstufe -,101930,201/239420,Grundschule,Grundschule,NRW
