address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
"Perlstieg 1, 21107 Hamburg",+49 40 428 825-143,true,HH-5095,53.50428,9.993633,Stadtteilschule Wilhelmsburg,5095,+49 40 428 825-0,Stadtteilschule,Stadtteilschule,HH
"Steinadlerweg 26, 22119 Hamburg",+49 40 428 48 4-153,true,HH-5097,53.551606,10.106824,Brüder-Grimm-Schule,5097,+49 40 428 48 4-0,Stadtteilschule,Stadtteilschule,HH
"Deepenhorn 1, 22145 Hamburg",+49 40 679 69-022,true,HH-5098,53.629096,10.164427,Stadtteilschule Meiendorf,5098,+49 40 428 93 08-0,Stadtteilschule,Stadtteilschule,HH
"Slomanstieg 1, 20539 Hamburg",+49 40 7 80 78 5-22,true,HH-5099,53.526857,10.019837,Schule auf der Veddel,5099,+49 40 428 96 42-0,Stadtteilschule,Stadtteilschule,HH
"Ostfrieslandstraße 91, 21129 Hamburg",+49 40 428 7615-22,true,HH-5100,53.526983,9.884702,Aueschule Finkenwerder,5100,+49 40 428 7615-0,Grundschule,Grundschule,HH
"Am Dalmannkai 18, 20457 Hamburg",+49 40 428 88-4622,true,HH-5101,53.542065,9.994563,Katharinenschule in der Hafencity,5101,+49 40 428 88-460,Grundschule,Grundschule,HH
"Berner Heerweg 99, 22159 Hamburg",+49 40 428 93 83-22,true,HH-5102,53.598866,10.115957,Grundschule Eckerkoppel,5102,+49 40 428 93 83-0,Grundschule,Grundschule,HH
"Friedrichstraße 55, 20359 Hamburg",+49 40 428 967-558,true,HH-5103,53.547707,9.958599,Grundschule St.Pauli,5103,+49 40 428 967-550,Grundschule,Grundschule,HH
"Lohkampstraße 145, 22523 Hamburg",+49 40 571 47-3222,true,HH-5104,53.613058,9.888585,Grundschule Lohkampstraße,5104,+49 40 428 96 41-0,Grundschule,Grundschule,HH
"Greifswalder Straße 40, 20099 Hamburg",+49 40 428 88-2722,true,HH-5105,53.556448,10.010887,Heinrich-Wolgast-Schule,5105,+49 40 428 88-270,Grundschule,Grundschule,HH
"Hohe Landwehr 19, 20535 Hamburg",+49 40 428 8876-77,true,HH-5106,53.557559,10.041138,Schule Hohe Landwehr,5106,+49 40 428 8876-0,Grundschule,Grundschule,HH
"Tangstedter Landstraße 300, 22417 Hamburg",+49 40 428 933-219,true,HH-5111,53.670945,10.028731,Grundschule Am Heidberg,5111,+49 40 428 933-20,Grundschule,Grundschule,HH
"Prassekstraße 5, 21109 Hamburg",+49 40 428 85-2256,true,HH-5117,53.492697,10.009719,Grundschule Kirchdorf,5117,+49 40 428 85-2249,Grundschule,Grundschule,HH
"Archenholzstraße 55, 22117 Hamburg",+49 40 428 93 27-20,true,HH-5118,53.54374,10.119649,Grundschule Archenholzstraße,5118,+49 40 428 93 27-0,Grundschule,Grundschule,HH
"Finkenwerder Landscheideweg 180, 21129 Hamburg",+49 40 428 8837-22,true,HH-5119,53.527914,9.863057,Westerschule Finkenwerder,5119,+49 40 428 8837-0,Grundschule,Grundschule,HH
"Marckmannstraße 60, 20539 Hamburg",+49 40 428 88 82-32,true,HH-5121,53.535523,10.039775,Schule Marckmannstraße,5121,+49 40 428 88 82-0,Sonderschule,Sonderschule,HH
"Robert-Koch-Straße 15, 20249 Hamburg",+49 40 428 88-7422,true,HH-5124,53.588932,9.983726,Grundschule St. Nikolai,5124,+49 40 428 88-740,Grundschule,Grundschule,HH
"Imstedt 18, 22083 Hamburg",+49 40 428 9302-22,true,HH-5127,53.579475,10.02837,Goldbek-Schule,5127,+49 40 428 9302-30,Grundschule,Grundschule,HH
"Beim Pachthof 15, 22111 Hamburg",+49 40 428 98-250,true,HH-5130,53.551564,10.082137,Schule Beim Pachthof,5130,+49 40 428 98-30,Grundschule,Grundschule,HH
"Marckmannstraße 61, 20539 Hamburg",+49 40 24 83 56-22,true,HH-5134,53.535801,10.039874,Fritz-Köhne-Schule,5134,+49 40 24 83 56-0,Grundschule,Grundschule,HH
"Hasenweg 40, 22393 Hamburg",+49 40 8 70 85-3222,true,HH-5136,53.638285,10.118698,Grundschule Hasenweg,5136,+49 40 428 96 44-0,Grundschule,Grundschule,HH
"Arnkielstraße 2, 22769 Hamburg",+49 40 432 163-55,true,HH-5137,53.564073,9.952837,Grundschule Arnkielstraße,5137,+49 40 428 93 57-0,Grundschule,Grundschule,HH
"Osterbrook 17, 20537 Hamburg",+49 40 2 19 09 8-22,true,HH-5139,53.549008,10.056307,Grundschule Osterbrook,5139,+49 40 428 96 45-0,Grundschule,Grundschule,HH
"Schulbergredder 21, 22399 Hamburg",+49 40 428 93 1755,true,HH-5143,53.658997,10.080423,Grundschule Poppenbüttel,5143,+49 40 428 93 1722,Grundschule,Grundschule,HH
"Holmbrook 20, 22605 Hamburg",+49 40 428 48 52 22,true,HH-5145,53.552854,9.899005,Elbschule Bildungszentrum Hören und Kommunikation,5145,+49 40 428 48 50,Sonderschule,Sonderschule,HH
"Grotefendweg 20, 22589 Hamburg",+49 40 428 7633-22,true,HH-5158,53.56673,9.829594,Elbkinder Grundschule,5158,+49 40 428 7633-0,Grundschule,Grundschule,HH
"Sonnenland 27, 22115 Hamburg",+49 40 428 93 63-52,true,HH-5160,53.534304,10.131631,Schule An der Glinder Au,5160,+49 40 428 93 63-0,Grundschule,Grundschule,HH
"Ludwigstraße 7, 20357 Hamburg",+49 40 428 86-8310,true,HH-5167,53.559763,9.966051,Ganztagsgrundschule Sternschanze,5167,+49 40 428 86-830,Grundschule,Grundschule,HH
"Speckenreye 11, 22119 Hamburg",+49 40 428 93 64-22,true,HH-5169,53.554455,10.095461,Schule Speckenreye,5169,+49 40 428 93 64-0,Grundschule,Grundschule,HH
"Hermannstal 82, 22111 Hamburg",+49 40 428 86-4922,true,HH-5171,53.550884,10.094971,Schule Stengelestraße,5171,+49 40 428 86-4910,Grundschule,Grundschule,HH
"Oberschleems 9, 22117 Hamburg",+49 40 714 87-472,true,HH-5172,53.537435,10.119312,Schule am Schleemer Park,5172,+49 40 428 93 19-0,Grundschule,Grundschule,HH
"Sterntalerstraße 42, 22119 Hamburg",+49 40 428 86 73-22,true,HH-5173,53.560032,10.112743,Schule Sterntalerstraße,5173,+49 40 428 86 73-0,Grundschule,Grundschule,HH
"Bonhoefferstraße 13, 22117 Hamburg",+49 40 428 93 65-52,true,HH-5174,53.54497,10.136732,Schule Bonhoefferstraße,5174,+49 40 428 93 65-0,Grundschule,Grundschule,HH
"Dringsheide 10, 22119 Hamburg",+49 40 428 93 66-14,true,HH-5175,53.561538,10.121536,Schule Fuchsbergredder,5175,+49 40 428 93 66-0,Grundschule,Grundschule,HH
"Gaußstraße 171, 22765 Hamburg",+49 40 428 88-9122,true,HH-5202,53.558542,9.926885,Schule Bahrenfelder Straße,5202,+49 40 428 88-910,Grundschule,Grundschule,HH
"Bramfelder Dorfplatz 5, 22179 Hamburg",+49 40 428 8619-62,true,HH-5205,53.614126,10.077605,Grundschule Bramfeld,5205,+49 40 428 8619-60,Grundschule,Grundschule,HH
"Thedestraße 100, 22767 Hamburg",+49 40 428 88-6910,true,HH-5206,53.553685,9.949814,Louise Schroeder Schule,5206,+49 40 428 88-690,Grundschule,Grundschule,HH
"Lienaustraße 32, 22175 Hamburg",+49 40 428 93 21-44,true,HH-5208,53.629151,10.125543,Grundschule Karlshöhe mit Zweigstellen,5208,+49 40 428 93 21-30,Grundschule,Grundschule,HH
"Klein Flottbeker Weg 64, 22605 Hamburg",+49 40 428 93 28-31,true,HH-5209,53.553344,9.883931,Schule Klein Flottbeker Weg,5209,+49 40 428 93 28-0,Grundschule,Grundschule,HH
"Othmarscher Kirchenweg 145, 22763 Hamburg",+49 40 428 88-4550,true,HH-5210,53.553462,9.900346,Loki-Schmidt-Schule,5210,+49 40 428 88-450,Grundschule,Grundschule,HH
"Rothestraße 22, 22765 Hamburg",+49 40 428 987-210,true,HH-5211,53.548568,9.928908,Schule Rothestraße,5211,+49 40 428 987-211,Grundschule,Grundschule,HH
"Struenseestraße 32, 22767 Hamburg",+49 40 428 9677-19,true,HH-5212,53.547502,9.945191,Ganztagsschule an der Elbe,5212,+49 40 428 9677-20,Grundschule,Grundschule,HH
"Thadenstraße 147, 22767 Hamburg",+49 40 428 84-1210,true,HH-5214,53.557082,9.954912,Grundschule Thadenstraße,5214,+49 40 428 84-101,Grundschule,Grundschule,HH
"Haubachstraße 55, 22765 Hamburg",+49 40 428 8849-40,true,HH-5216,53.559364,9.941483,Theodor-Haubach-Schule,5216,+49 40 428 8849-0,Grundschule,Grundschule,HH
"Trenknerweg 136, 22605 Hamburg",+49 40 897 20-7722,true,HH-5217,53.548381,9.910484,Schule Trenknerweg,5217,+49 40 428 93 84-0,Grundschule,Grundschule,HH
"Holmbrook 10, 22605 Hamburg",+49 40 428 88-2124,true,HH-5219,53.55188,9.900276,Schule Hirtenweg,5219,+49 40 428 88-210,Sonderschule,Sonderschule,HH
"Schimmelmannstraße 70, 22043 Hamburg",+49 40 656 8956-22,true,HH-5220,53.571551,10.102693,Grundschule Schimmelmannstraße,5220,+49 40 656 8956-0,Grundschule,Grundschule,HH
"Goosacker 41, 22549 Hamburg",+49 40 428 93 85-22,true,HH-5231,53.570968,9.849501,Grundschule Goosacker,5231,+49 40 428 93 85-0,Grundschule,Grundschule,HH
"Karstenstraße 22, 22587 Hamburg",+49 40 870 89-155,true,HH-5232,53.564438,9.801212,Gorch-Fock-Schule,5232,+49 40 428 93 86-0,Grundschule,Grundschule,HH
"Iserbarg 2, 22559 Hamburg",+49 40 428 93 87-22,true,HH-5234,53.57503,9.760988,Schule Iserbarg,5234,+49 40 428 93 87-0,Grundschule,Grundschule,HH
"Lehmkuhlenweg 19, 22589 Hamburg",+49 40 41 36 59-22,true,HH-5235,53.584986,9.790668,Schule Lehmkuhlenweg,5235,+49 40 428 93 88-0,Grundschule,Grundschule,HH
"Marschweg 10, 22559 Hamburg",+49 40 428 93 89-22,true,HH-5236,53.584595,9.761606,Schule Marschweg,5236,+49 40 428 93 89-0,Grundschule,Grundschule,HH
"Mendelssohnstraße 86, 22761 Hamburg",+49 40 428 93 91-22,true,HH-5237,53.563704,9.905849,Schule Mendelssohnstraße,5237,+49 40 428 93 91-0,Grundschule,Grundschule,HH
"Musäusstraße 29, 22589 Hamburg",+49 40 428 897-522,true,HH-5238,53.580445,9.812345,Schule Iserbrook,5238,+49 40 428 897-0,Grundschule,Grundschule,HH
"Osdorfer Weg 24, 22607 Hamburg",+49 40 428 8875-22,true,HH-5239,53.567321,9.894137,Grundschule Groß Flottbek,5239,+49 40 428 8875-0,Grundschule,Grundschule,HH
"Schenefelder Landstraße 206, 22589 Hamburg",+49 40 4 14 59-852,true,HH-5240,53.577725,9.824234,Schule Schenefelder Landstraße,5240,+49 40 428 93 92-0,Grundschule,Grundschule,HH
"Schulkamp 1, 22609 Hamburg",+49 40 8 19 57-6222,true,HH-5243,53.553106,9.847219,Schule Schulkamp,5243,+49 40 428 93 94-0,Grundschule,Grundschule,HH
"Windmühlenweg 17, 22607 Hamburg",+49 40 428 93 95-22,true,HH-5244,53.566878,9.870938,Schule Windmühlenweg,5244,+49 40 428 93 95-0,Grundschule,Grundschule,HH
"Kielkamp 16, 22761 Hamburg",+49 40 428 93 96-56,true,HH-5245,53.573351,9.899402,Schule Kielkamp,5245,+49 40 428 93 96-0,Sonderschule,Sonderschule,HH
"Kurze Straße 30, 20355 Hamburg",+49 40 428 967-358,true,HH-5248,53.553031,9.978766,Rudolf-Roß-Grundschule,5248,+49 40 428 967-30,Grundschule,Grundschule,HH
"Rhiemsweg 61, 22111 Hamburg",+49 40 428 8698-22,true,HH-5250,53.558812,10.075143,Grundschule Horn,5250,+49 40 428 8698-0,Grundschule,Grundschule,HH
"Nydamer Weg 44, 22145 Hamburg",+49 40 428 86-4622,true,HH-5252,53.617305,10.154537,Grundschule Nydamer Weg,5252,+49 40 428 86-460,Grundschule,Grundschule,HH
"Franzosenkoppel 118, 22547 Hamburg",+49 40 428 93 97-44,true,HH-5263,53.608217,9.871529,Grundschule Franzosenkoppel,5263,+49 40 428 93 97-12,Grundschule,Grundschule,HH
"Swatten Weg 10, 22547 Hamburg",+49 40 428 7646-22,true,HH-5264,53.59945,9.858029,Fridtjof-Nansen-Schule,5264,+49 40 428 7646-0,Grundschule,Grundschule,HH
"Furtweg 56, 22523 Hamburg",+49 40 428 88-3822,true,HH-5265,53.605139,9.899997,Schule Furtweg,5265,+49 40 428 88-380,Grundschule,Grundschule,HH
"Langbargheide 40, 22547 Hamburg",+49 40 428 88-9322,true,HH-5267,53.59633,9.88961,Schule Langbargheide,5267,+49 40 428 88-930,Grundschule,Grundschule,HH
"Luruper Hauptstraße 131, 22547 Hamburg",+49 40 428 88-2432,true,HH-5270,53.5983057,9.8542541,Grundschule Luruper Hauptstraße,5270,+49 40 428 88-2425,Grundschule,Grundschule,HH
"Baumacker 10, 22523 Hamburg",+49 40 428 88-2325,true,HH-5271,53.616075,9.898091,Max-Traeger-Schule,5271,+49 40 428 88-230,Grundschule,Grundschule,HH
"Rungwisch 23, 22523 Hamburg",+49 40 428 96 19-22,true,HH-5274,53.61131,9.911209,Schule Rungwisch,5274,+49 40 428 96 19-0,Grundschule,Grundschule,HH
"Wesperloh 19, 22549 Hamburg",+49 40 241 98-522,true,HH-5277,53.575808,9.862337,Schule Wesperloh,5277,+49 40 428 93 98-0,Grundschule,Grundschule,HH
"Kroonhorst 25, 22549 Hamburg",+49 40 428 93 99-22,true,HH-5278,53.588594,9.846499,Schule Kroonhorst,5278,+49 40 428 93 99-0,Grundschule,Grundschule,HH
"Bornheide 2, 22549 Hamburg",+49 40 428 8868-22,true,HH-5280,53.583164,9.856698,Schule Barlsheide,5280,+49 40 428 8868-0,Grundschule,Grundschule,HH
"Bismarckstraße 83, 20253 Hamburg",+49 40 428 88-3422,true,HH-5301,53.575539,9.967867,Schule An der Isebek,5301,+49 40 428 88-340,Grundschule,Grundschule,HH
