address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
"Kirchstraße 1-3, 66126 Saarbrücken",06898-984047,true,SL-1100-201171,49.212387,7.037837,Grundschule Altenkessel,201171,06898-984046,Grundschule,Grundschule,SL
"Bergstraße 63, 66129 Saarbrücken-Bübingen",06805-8407,false,SL-1100-201201,49.18226,7.045509,Grundschule Bübingen,201201,06805-8416,Grundschule,Grundschule,SL
"Aschbachstraße 38, 66128 Saarbrücken-Gersweiler",0681-7020492,true,SL-1100-201241,49.237815,6.911504,Grundschule Gersweiler,201241,0681-9970110,Grundschule,Grundschule,SL
"Friedrich-Ebert-Straße 23, 66132 Saarbrücken-Bischmisheim",0681-9893044,true,SL-1100-201271,49.19325,7.024145,Grundschule Saarbrücken-Am Geisberg,201271,0681-9893045,Grundschule,Grundschule,SL
"Am Marktweg, 66131 Saarbrücken-Ensheim",06893-2548,true,SL-1100-201281,49.22408885,7.1130534999999995,Grundschule Ensheim,201281,06893-2536,Grundschule,Grundschule,SL
"Peter-und-Paul-Straße 38, 66130 Saarbrücken-Brebach-Fechingen",0681-872181,true,SL-1100-201291,49.211988,7.048128,Grund- und Ganztagsgrundschule,201291,0681-872121,Grundschule,Grundschule,SL
"Hohe Wacht 25, 66119 Saarbrücken",0681-5893786,true,SL-1100-201301,49.220475,6.985713,Grundschule Hohe Wacht,201301,0681-55826,Grundschule,Grundschule,SL
"Schulstraße 30, 66130 Saarbrücken-Brebach-Fechingen",,true,SL-1100-201322,49.201295,7.067612,Private Grundschule Don Bosco,201322,06893/802759,Grundschule,Grundschule,SL
"Hauptstraße 53, 66127 Saarbrücken-Klarenthal",06898-32774,true,SL-1100-201351,49.23677,6.931615,Grundschule Klarenthal,201351,06898-32772,Grundschule,Grundschule,SL
"Halbergstraße 112, 66121 Saarbrücken",0681 - 638000,true,SL-1100-301362,49.230323,7.016476,Ecole Francaise de Sarrebruck et Dilling,301362,0681 - 62624,Grundschule,Grundschule,SL
"Bismarckstraße 4, 66299 Friedrichsthal",06897-812278,true,SL-1511-101011,49.325419,7.095324,Grundschule Friedrichsthal,101011,06897-842411,Grundschule,Grundschule,SL
"Birkenweg 7, 66299 Friedrichsthal-Bildstock",06897-843687,true,SL-1511-101021,49.3357,7.09585,Grundschule Bildstock,101021,06897-842533,Grundschule,Grundschule,SL
"Wilhelm-Heinrich-Weg 2, 66352 Grossrosseln",06898-40567,true,SL-1512-201031,49.205557,6.836424,Wilhelm-Heinrich-Grundschule der Gemeinde Grossrosseln,201031,06898-40546,Grundschule,Grundschule,SL
"Dilsburger Straße 2, 66265 Heusweiler",06806-608232,false,SL-1513-301011,49.33389,6.933143,Grundschule Heusweiler,301011,06806-608230,Grundschule,Grundschule,SL
"Glück-Auf-Weg, 66265 Heusweiler-Holz",06806-989367,true,SL-1513-301061,49.330443,6.939072,Grundschule Holz - Erich Kästner Schule,301061,06806-8773,Grundschule,Grundschule,SL
"Auf dem Bies 23, 66271 Kleinblittersdorf-Auersmacher",06805-912003,true,SL-1514-201011,49.145721,7.050773,Grundschule Auersmacher Rilchingen-Hanweiler,201011,06805-8565,Grundschule,Grundschule,SL
"Wintringer Straße 78, 66271 Kleinblittersdorf",06805-2008638,true,SL-1514-201051,49.163134,7.041739,Grundschule Kleinblittersdorf,201051,06805-2008-631,Grundschule,Grundschule,SL
"Goethestraße, 66346 Püttlingen",06898-689980,true,SL-1515-301011,49.2909375,6.8788063,Grundschule Püttlingen I,301011,06898-61885,Grundschule,Grundschule,SL
"Zur Sporthalle, 66346 Püttlingen",06806-922869,true,SL-1515-301031,49.3064066,6.8984617,Grundschule Köllerbach,301031,06806-48791,Grundschule,Grundschule,SL
"Theodolinde-Katzenmaier-Straße 5, 66346 Püttlingen",06898-689572,true,SL-1515-301041,49.278117,6.911504,Grundschule Viktoria Püttlingen-Ritterstraße,301041,06898-67271,Grundschule,Grundschule,SL
"Lasbachstraße 21, 66287 Quierschied",06897-601438,false,SL-1516-301011,49.320981,7.045508,Grundschule Lasbach,301011,06897-63006,Grundschule,Grundschule,SL
"Hauptstraße 189, 66287 Quierschied-Göttelborn",06825-8007700,true,SL-1516-301021,49.342881,7.027291,Grundschule Fischbach-Göttelborn,301021,06825-5680,Grundschule,Grundschule,SL
"Lindenschule, 66292 Riegelsberg",06806-860682,true,SL-1517-301011,49.294214,6.953389,Grundschule Riegelsberg,301011,06806-3683,Grundschule,Grundschule,SL
"Ellerstraße 7, 66292 Riegelsberg",06806-102119,true,SL-1517-301021,49.315735,6.942065,Grundschule Hilschbach-Walpershofen,301021,06806-2719,Grundschule,Grundschule,SL
"Wolfskaulstraße 88, 66292 Riegelsberg",06806-860591,true,SL-1517-301031,49.298799,6.93031,Grundschule Pflugscheid,301031,06806-3684,Grundschule,Grundschule,SL
"Mellinweg 13, 66280 Sulzbach",06897-569481,true,SL-1518-101011,49.303206,7.061291,Grundschule Sulzbach I Mellin Schule,101011,06897-4936,Grundschule,Grundschule,SL
"Richard Eberle Str.1, 66280 Sulzbach-Altenwald",06897-88114,false,SL-1518-101021,49.3162917,7.0793035,Grundschule II Sulzbach-Altenwald Waldschule,101021,06897-88107,Grundschule,Grundschule,SL
"Bergstraße 30, 66333 Völklingen",06898-23442,false,SL-1519-301011,49.254498,6.854869,Grundschule Bergstrasse/Hermann-Röchling-Höhe,301011,06898-23316,Grundschule,Grundschule,SL
"Haydnstraße 44, 66333 Völklingen",06898-294402,false,SL-1519-301021,49.258685,6.863138,Grundschule Haydnstrasse,301021,06898-23831,Grundschule,Grundschule,SL
"Am Hasseleich 19, 66333 Völklingen-Fürstenhausen",06898-935366,true,SL-1519-301031,49.2392,6.867466,Grundschule Fürstenhausen,301031,06898-31320,Grundschule,Grundschule,SL
"Schulstraße 12, 66333 Völklingen-Ludweiler",06898-439016,true,SL-1519-301071,49.217974,6.807752,Grundschule Ludweiler-Lauterbach,301071,06898-40117,Grundschule,Grundschule,SL
"Neckarstraße 12, 66333 Völklingen-Heidstock",06898-851167,true,SL-1519-301091,49.25764,6.883518,Grundschule Heidstock-Luisenthal,301091,06898-851055,Grundschule,Grundschule,SL
"Kleine Bergstraße 3, 66333 Völklingen- Wehrden",06898-16370,true,SL-1519-301101,49.248344,6.827892,Grundschule Wehrden/Geislautern - Regenbogenschule,301101,"Wehrden: 06898-26639
Geislautern: 06898-7263",Grundschule,Grundschule,SL
"Zur Plätsch, 66701 Beckingen",06832-446,true,SL-2111-201041,49.451128,6.764953,Grundschule Reimsbach,201041,06832-801612,Grundschule,Grundschule,SL
"Pfarrer-Gierend-Straße 5, 66701 Beckingen",06832-801395,true,SL-2111-201051,49.41513,6.763323,Grundschule Düppenweiler,201051,06832-383,Grundschule,Grundschule,SL
"Schulstraße 5, 66701 Beckingen",06835-601790,true,SL-2111-201061,49.387369,6.702509,Grundschule Beckingen,201061,06835-601789,Grundschule,Grundschule,SL
"Schulstraße 11, 66679 Losheim am See",06872-8624,true,SL-2112-201011,49.508761,6.747346,Nicolaus-Voltz-Grundschule-Losheim,201011,06872-2295,Grundschule,Grundschule,SL
"Quellenstraße 14, 66679 Losheim am See-Bachem",06872-887008,true,SL-2112-201021,49.477988,6.709198,Grundschule Bachem-Britten,201021,06872-2675,Grundschule,Grundschule,SL
"Am Herrenpfad 4, 66679 Losheim am See-Wahlen",06872-8474,true,SL-2112-201041,49.488128,6.778596,Grundschule Wahlen,201041,06872-2556,Grundschule,Grundschule,SL
"Kreuzbergstraße 51, 66663 Merzig",06861-793601,false,SL-2113-101011,49.446023,6.64278,Grundschule Kreuzberg,101011,06861-6684,Grundschule,Grundschule,SL
"Beethovenstrasse 2, 66663 Merzig",06861-790654,false,SL-2113-101021,49.452682,6.635713,Grundschule St. Josef,101021,06861-6378,Grundschule,Grundschule,SL
"Bezirksstraße 100, 66663 Merzig-Besseringen",06861 790682,false,SL-2113-101051,49.45,6.61667,Grundschule Besseringen,101051,06861-2944,Grundschule,Grundschule,SL
"Zum Schotzberg 3, 66663 Merzig-Schwemlingen",06861-2560,true,SL-2113-101061,49.464967,6.588315,Grundschule Saargau,101061,06861-3750,Grundschule,Grundschule,SL
"Ringstrasse 1, 66663 Merzig",06861-790151,true,SL-2113-101071,49.47302,6.677886,Grundschule Brotdorf,101071,06861-3789,Grundschule,Grundschule,SL
"Schulstraße 26, 66663 Merzig-Hilbringen",06861 79322,true,SL-2113-101081,49.437192,6.613307,Grundschule Hilbringen,101081,06861-3222,Grundschule,Grundschule,SL
"Martinusstraße, 66663 Merzig-Bietzen",,true,SL-2113-101092,49.410409,6.668579,"Private Grundschule ""Forscherschule""",101092,06861-8390578,Grundschule,Grundschule,SL
"Von-Boch-Liebieg-Straße 34, 66693 Mettlach",06864-1390,true,SL-2114-101011,49.5,6.58333,Grundschule Langwies der Gemeinde Mettlach,101011,06864-1390,Grundschule,Grundschule,SL
"Saarburger Straße, 66693 Mettlach-Orscholz",06865 180213,true,SL-2114-101021,49.4940158,6.5852876,Grundschule Orscholz,101021,06865-322,Grundschule,Grundschule,SL
"Kirschenstraße 6-8, 66706 Perl",06867-560023,true,SL-2115-101011,49.47741,6.394147,Grundschule Dreiländereck  Schule der Gemeinde Perl,101011,06867-560022,Grundschule,Grundschule,SL
"Michaelstraße 4, 66687 Wadern-Lockweiler",06871-922723,true,SL-2116-201031,49.528012,6.926533,Grundschule Lockweiler,201031,06871-2596,Grundschule,Grundschule,SL
"Saarbruecker Straße 65, 66687 Wadern-Nunkirchen",06874-182816,false,SL-2116-201041,49.51667,6.86667,Grundschule Nunkirchen,201041,06874-263,Grundschule,Grundschule,SL
"Schlimmfeldstraße 1, 66687 Wadern-Wadrill",06871-922761,true,SL-2116-201051,49.585478,6.891312,Grundschule St. Martin Wadrill-Steinberg,201051,06871-2376,Grundschule,Grundschule,SL
"Schulstraße10, 66709 Weiskirchen",06876-791802,true,SL-2117-201011,49.55611,6.82,Grundschule Weiskirchen,201011,06876-373,Grundschule,Grundschule,SL
"St.Sebastianstraße 1, 66571 Eppelborn",06881-88693,true,SL-3111-201011,49.38333,6.96667,Grundschule Eppelborn,201011,06881-6642,Grundschule,Grundschule,SL
"Jägerbergstraße 2, 66571 Eppelborn-Wiesbach",06806-81361,true,SL-3111-201051,49.369338,6.981516,Grundschule Wiesbach-Dirmingen,201051,06806-81305,Grundschule,Grundschule,SL
"In der Humes 40, 66571 Eppelborn-Humes",06881-8994738,true,SL-3111-201062,49.38865,6.99796,Private Montessori-Grundschule,201062,06881-8994716,Grundschule,Grundschule,SL
"Dr.Maxein-Straße 2, 66557 Illingen",06825-499519,true,SL-3112-201031,49.36667,7.03333,"Grundschule An der Ill, Hüttigweiler",201031,06825-2840,Grundschule,Grundschule,SL
"In der Drischeck, 66557 Illingen-Uchtelfangen",06825-499518,true,SL-3112-201041,49.36667,7.03333,Grundschule Uchtelfangen,201041,06825-3010,Grundschule,Grundschule,SL
"Schulstrasse 4, 66557 Illingen",06825-47465,true,SL-3112-201051,49.374258,7.052597,"Grundschule Auf der Lehn, Illingen",201051,06825-47354,Grundschule,Grundschule,SL
"Allenfeldstraße, 66589 Merchweiler",06825-970210,true,SL-3113-201011,49.3564362,7.0618136,Grundschule Merchweiler,201011,06825-7780,Grundschule,Grundschule,SL
"Zum Striedt 59, 66589 Merchweiler-Wemmetsweiler",06825-499738,false,SL-3113-201021,49.370174,7.08505,Grundschule Merchweiler-Wemmetsweiler,201021,06825-2144,Grundschule,Grundschule,SL
"Kleiststraße 30, 66538 Neunkirchen",06821 9728485,false,SL-3114-101011,49.35088,7.180937,Grundschule Bachschule Neunkirchen,101011,06821-23455,Grundschule,Grundschule,SL
"Berthold-Günther-Platz 5, 66539 Neunkirchen-Wellesweiler",06821-485341,true,SL-3114-101051,50.79972,8,Grundschule Wellesweiler,101051,06821-41252,Grundschule,Grundschule,SL
"Kuchenbergstraße 47, 66540 Neunkirchen-Wiebelskirchen",06821-953475,true,SL-3114-101081,49.36917,7.186046,Grundschule Wiebelskirchen,101081,06821-53691,Grundschule,Grundschule,SL
"Freiherr-von-Stein-Straße 6, 66540 Neunkirchen",06821-179228,false,SL-3114-101091,49.338634,7.191438,Ganztagsgrundschule Am Stadtpark,101091,06821-23429,Grundschule,Grundschule,SL
"Zur Ewigkeit 7, 66539 Neunkirchen-Furpach",06821-308883,true,SL-3114-101101,49.322659,7.21608,Grundschule Furpach,101101,06821-31821,Grundschule,Grundschule,SL
"Nachtigallenweg 45 a, 66538 Neunkirchen-Steinwald",06821-9046648,true,SL-3114-101111,49.345717,7.1999,Grundschule Steinwald,101111,06821-4018744,Grundschule,Grundschule,SL
"Prälat-Schütz-Straße 15, 66540 Neunkirchen-Wiebelskirchen",06821-950444,true,SL-3114-102032,49.366518,7.189038,Grundschule (privat),102032,06821-95040,Grundschule,Grundschule,SL
"Freiherr v. Stein-Straße 16, 66564 Ottweiler",06824-709573,true,SL-3115-201011,49.413005850000005,7.1917655,Grundschule Lehbesch,201011,06824-2172,Grundschule,Grundschule,SL
"Betzelbacher Weg 17, 66564 Ottweiler-Neumünster",06824-300904,true,SL-3115-201021,49.403883,7.17317,Grundschule Neumünster,201021,06824-4310,Grundschule,Grundschule,SL
"Comeniusstraße 9, 66578 Schiffweiler",06821-634412,true,SL-3116-201011,49.367479,7.127134,Grundschule Schiffweiler,201011,06821-6048,Grundschule,Grundschule,SL
"Im Wiesengrund, 66578 Schiffweiler-Landsweiler-Reden",06821-635523,true,SL-3116-201031,49.361316,7.127437,Grundschule Landsweiler-Reden,201031,06821-63174,Grundschule,Grundschule,SL
"Karlstraße 19, 66578 Schiffweiler-Heiligenwald",06821-635516,true,SL-3116-201041,49.354878,7.098692,Grundschule Heiligenwald,201041,06821-6017,Grundschule,Grundschule,SL
"Pestalozzistraße 3, 66583 Spiesen-Elversberg (Elversberg)",06821-742249,false,SL-3117-101011,49.313241,7.12619,Grundschule Elversberg,101011,06821-78168,Grundschule,Grundschule,SL
"Pastor-Kollmann-Straße, 66583 Spiesen-Elversberg (Spiesen)",06821-742228,false,SL-3117-101021,49.316131,7.15118,Grundschule Spiesen,101021,06821-78163,Grundschule,Grundschule,SL
"Römerstraße 7, 66763 Dillingen-Pachten",06831-1 27 38 35,true,SL-4111-201011,48.597606,10.543148,Grundschule Dillingen I -Römerschule-,201011,06831-1 27 28 84,Grundschule,Grundschule,SL
"Kerlinger Straße 2, 66763 Dillingen",06831/7682059,true,SL-4111-201021,49.345216,6.718444,Grundschule Dillingen II - Philipp-Schmitt-Schule,201021,06831/7685670,Grundschule,Grundschule,SL
"Friedrich-Ebert-Straße 69, 66763 Dillingen",06831-7614842,true,SL-4111-201031,49.358126,6.723448,Grundschule Dillingen III Odilienschule,201031,06831-7614840,Grundschule,Grundschule,SL
"Richard-Wagner-Straße 16, 66763 Dillingen",06831-769508,true,SL-4111-201041,49.371226,6.764857,Primsschule Grundschule Dillingen IV,201041,06831-79886,Grundschule,Grundschule,SL
"Mottener Straße 46, 66822 Lebach",06881-5390147,false,SL-4112-101011,49.414085,6.903446,Grundschule Lebach,101011,06881-537015,Grundschule,Grundschule,SL
"Im Breitenfeld, 66822 Lebach-Landsweiler",06881-537758,true,SL-4112-101061,49.391933,6.923229,Grundschule Landsweiler,101061,06881-2116,Grundschule,Grundschule,SL
"Pestalozzistraße 2-3, 66822 Lebach",06888-901324,false,SL-4112-101071,49.462597,6.955548,Grundschule Steinbach,101071,06888-282,Grundschule,Grundschule,SL
"Dillinger Straße 67, 66822 Lebach",06881-91324,true,SL-4112-101092,49.404791,6.895171,Grundschule Lebach (Nikolaus Groß),101092,06881-91323,Grundschule,Grundschule,SL
"Piesbacher Str. 11a, 66809 Nalbach",06838-9812019,true,SL-4113-101031,49.38039,6.791233,Grundschule Nalbach,101031,06838-981200,Grundschule,Grundschule,SL
"Niedaltdorfer Straße 32, 66780 Rehlingen-Siersburg",06833-894652,true,SL-4114-201031,49.354785,6.613296,Grundschule Hemmersdorf,201031,06833-235,Grundschule,Grundschule,SL
"Zum Horst 12, 66780 Rehlingen-Siersburg",06835-601349,true,SL-4114-201041,49.357686,6.665181,Grundschule Siersburg,201041,06835-601348,Grundschule,Grundschule,SL
"Beckinger Straße 25, 66780 Rehlingen-Siersburg",06835-600132,true,SL-4114-201051,49.37949,6.684736,Grundschule Rehlingen,201051,06835-600130,Grundschule,Grundschule,SL
"Taubenstraße 1, 66740 Saarlouis",06831-94589430,true,SL-4115-101021,49.309002,6.74138,Grund- und Ganztagsgrundschule,101021,06831-9458940,Grundschule,Grundschule,SL
"Bruchwiesenstraße 2, 66740 Saarlouis-Beaumarais",06831-9969926,true,SL-4115-101031,49.314001,6.723667,Grundschule Beaumarais,101031,06831-996992,Grundschule,Grundschule,SL
"Klosterstraße 17, 66740 Saarlouis-Fraulautern",06831-98698719,true,SL-4115-101041,49.323138,6.762839,Grundschule Im Alten Kloster,101041,06831-9869870,Grundschule,Grundschule,SL
"Prof.-Ecker-Straße 13, 66740 Saarlouis-Lisdorf",06831-94588920,true,SL-4115-101061,49.301106,6.762984,Grundschule Lisdorf,101061,06831-9458890,Grundschule,Grundschule,SL
"Roemerstraße 20, 66740 Saarlouis-Roden",06831-98698117,false,SL-4115-101071,49.31667,6.75,Grundschule Römerberg,101071,06831-9869810,Grundschule,Grundschule,SL
"Kurt-Schumacher-Allee 127, 66740 Saarlouis-Steinrausch",06831-9869893,true,SL-4115-101081,49.334253,6.765108,Grundschule Steinrausch,101081,06831-9869890,Grundschule,Grundschule,SL
"Rodener Straße 11b, 66793 Saarwellingen",06838 983808,true,SL-4116-101011,49.35396,6.799716,Grundschule Gutberg Saarwellingen,101011,06838-983807,Grundschule,Grundschule,SL
"Lohwiese 13, 66793 Saarwellingen-Reisbach",06838 830847,true,SL-4116-101031,49.351209,6.828922,Grundschule Reisbach,101031,06838-830846,Grundschule,Grundschule,SL
"Saarbrücker Straße 37, 66839 Schmelz",06887-889611,true,SL-4117-101011,49.440871,6.860859,Grundschule Schmelz,101011,06887-2502,Grundschule,Grundschule,SL
"Im Fluerchen 19a, 66839 Schmelz-Hüttersdorf",06887-300094,true,SL-4117-101031,49.41888,6.843481,Grundschule Hüttersdorf,101031,06887-2391,Grundschule,Grundschule,SL
"Am Howatt 29, 66773 Schwalbach",06834-401868,true,SL-4118-201021,49.299391,6.801911,Grundschule Schwalbach Kirchbergschule,201021,06834-52700,Grundschule,Grundschule,SL
"Bachtalschule, 66773 Schwalbach-Elm",06834-952791,true,SL-4118-201051,49.29145,6.83796,Grundschule Elm,201051,06834-51180,Grundschule,Grundschule,SL
"Zur Turnhalle 7, 66773 Schwalbach-Hülzweiler",06831-5010116,true,SL-4118-201061,49.321341,6.816508,Grundschule Hülzweiler,201061,06831-52237,Grundschule,Grundschule,SL
"Waldstraße 15, 66802 Überherrn",06836-2724,true,SL-4119-201011,49.238945,6.696793,Grundschule Überherrn,201011,06836-2644,Grundschule,Grundschule,SL
"St. Oranna, 66802 Überherrn",06836-684991,true,SL-4119-201041,49.25,6.7,Grundschule Berus,201041,06836-2426,Grundschule,Grundschule,SL
"Abteistraße 18a, 66787 Wadgassen",06834-409433,true,SL-4120-201011,49.268759,6.798807,Grundschule Wadgassen,201011,06834-409428,Grundschule,Grundschule,SL
"Friedhofstraße 10, 66787 Wadgassen",06834-697204,true,SL-4120-201031,49.240115,6.776975,Grundschule Differten/Werbeln,201031,06834-61460,Grundschule,Grundschule,SL
"Kaiserstraße 17 A, 66787 Wadgassen-Hostenbach",06834-49677,true,SL-4120-201041,49.263003,6.823257,Grundschule Hostenbach-Schaffhausen,201041,06834-490629,Grundschule,Grundschule,SL
"Adolphshöhe 1, 66798 Wallerfangen",06831-643422,true,SL-4121-201021,49.31278,6.735,Grundschule Wallerfangen,201021,06831-965199,Grundschule,Grundschule,SL
"Gaustraße 22, 66798 Wallerfangen-Gisingen",06837-7080051,true,SL-4121-201031,49.33351,6.658061,Grundschule Wallerfangen-Gisingen,201031,06837-91001,Grundschule,Grundschule,SL
"Auf der Mühlenscheib, 66359 Bous",06834-922217,true,SL-4122-201031,49.281644,6.804853,Grundschule Bous,201031,06834-922215,Grundschule,Grundschule,SL
"Parkstr.16, 66806 Ensdorf",06831-507441,true,SL-4123-201051,49.3,6.76667,Grundschule Ensdorf,201051,06831-506096,Grundschule,Grundschule,SL
"Schillerstraße 8b, 66450 Bexbach",06826-189680,true,SL-5111-101011,49.351472,7.254306,Grundschule Bexbach,101011,06826 5959,Grundschule,Grundschule,SL
"Pfarrer-Layes-Straße, 66450 Bexbach-Frankenholz",06826-800842,true,SL-5111-101021,49.3788678,7.2571333,Schillerschule Grundschule am Höcherberg,101021,06826-800843,Grundschule,Grundschule,SL
"Am Kälberberg, 66450 Bexbach-Oberbexbach",06826-800970,true,SL-5111-101051,49.349001,7.258511,Grundschule Oberbexbach,101051,06826-6013,Grundschule,Grundschule,SL
"Edith-Stein-Straße 4, 66440 Blieskastel-Lautzkirchen",06842-538812,true,SL-5112-201021,49.251037,7.257086,"Grundschule Blieskastel, Kirchberg-Schlossberg",201021,06842-3566,Grundschule,Grundschule,SL
"Griessackerweg 13, 66440 Blieskastel-Breitfurt",06842-538148,false,SL-5112-201071,49.2263891,7.2684335,Grundschule Breitfurt/Blickweiler,201071,06842-2474,Grundschule,Grundschule,SL
"Kirkeler Straße 41, 66440 Bliesk. - Niederwürzbach",06842-891750,true,SL-5112-201081,49.246038,7.201341,Grundschule am Würzbacher Weiher,201081,06842-6183,Grundschule,Grundschule,SL
"Burgstraße 11, 66453 Gersheim-Medelsheim",06844-991273,true,SL-5113-201021,49.144851,7.267909,Grundschule Medelsheim,201021,06844-324,Grundschule,Grundschule,SL
"Grenzlandstraße 3, 66453 Gersheim-Reinheim",06843-902608,true,SL-5113-201031,49.139341,7.179604,Grundschule Reinheim,201031,06843-283,Grundschule,Grundschule,SL
"Thomastraße 15, 66424 Homburg",06841-756679,true,SL-5114-101021,49.332593,7.331111,Grundschule Langenäcker,101021,06841-78274,Grundschule,Grundschule,SL
"Rosenstraße 22, 66424 Homburg-Bruchhof",06841-120565,false,SL-5114-101041,49.344636,7.366427,Grundschule Bruchhof,101041,06841-3219,Grundschule,Grundschule,SL
"Luitpoldstraße 9, 66424 Homburg",06841-757319,false,SL-5114-101051,49.341951,7.33352,Grundschule Luitpold,101051,06841-78465,Grundschule,Grundschule,SL
"Akazienweg 3, 66424 Homburg",06841-99300715,false,SL-5114-101061,49.311153,7.339683,Grundschule Sonnenfeld,101061,06841-9930070,Grundschule,Grundschule,SL
"Im Wieschen, 66424 Homburg-Einöd",06848-730009,true,SL-5114-101081,49.273661,7.321802,Grundschule Einöd,101081,06848-6366,Grundschule,Grundschule,SL
"Talstraße 1-3, 66459 Kirkel-Limbach",06841-890134,true,SL-5115-101021,49.472587,9.150975,Grundschule Limbach,101021,06841-80583,Grundschule,Grundschule,SL
"Friedhofstraße, 66459 Kirkel-Neuhäusel",06849-774,true,SL-5115-101031,49.285169,7.230998,Grundschule Kirkel-Neuhäusel,101031,06849-325,Grundschule,Grundschule,SL
"Schützengasse 6, 66399 Mandelbachtal-Erfweiler-Ehlingen",,true,SL-5116-201031,49.196805,7.181666,Arnold-Rütter-Schule der Gemeinde Mandelbachtal,201031,06803-2758,Grundschule,Grundschule,SL
"Theo - Carlen - Platz 4, 66399 Mandelbachtal-Ormesheim",06893-986104,true,SL-5116-201051,49.198191,7.144082,Theo-Carlen-Schule der Gemeinde Mandelbachtal,201051,06893-3881,Grundschule,Grundschule,SL
"Robert-Koch-Straße 4, 66386 St.Ingbert",06894-382419,true,SL-5117-201011,49.289082,7.119337,Grundschule Albert-Weisgerber,201011,06894-37565,Grundschule,Grundschule,SL
"Zur Rothell 20, 66386 St.Ingbert",06894-385989,true,SL-5117-201021,49.286051,7.097139,Grundschule Rischbachschule,201021,06894-34567,Grundschule,Grundschule,SL
"Hochstraße 47, 66386 St.Ingbert-Rohrbach",06894-959085,false,SL-5117-201071,49.279784,7.165317,Grundschule Rohrbach Pestalozzischule,201071,06894-52413,Grundschule,Grundschule,SL
